#channel,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,rate_per_channel,gain_constant,normalized_rate
25,57.835979,55.909787,378.000000,1.000000,0.018502,45325612.552840,0.687440,15,0.000000
26,59.313725,48.152837,408.000000,0.000000,0.025581,33621087.562476,0.741999,16,0.000000
27,58.286713,38.449881,286.000000,0.000000,0.039426,21436703.139518,0.520127,17,0.000000
28,60.276817,53.387072,289.000000,0.000000,0.021148,41327601.704960,0.525583,12,0.000000
29,66.937173,44.608550,191.000000,0.000000,0.033638,28853879.937502,0.347357,14,0.000000
30,58.852459,32.368187,183.000000,0.000000,0.056173,15191643.375437,0.332808,16,0.000000
31,54.423077,24.832629,130.000000,0.000000,0.088255,8941562.278107,0.236421,11,0.000000
32,55.192982,21.746093,57.000000,0.000000,0.116714,6856942.443829,0.103662,12,0.000000
33,66.074194,51.482953,310.000000,0.000000,0.024929,38432170.182102,0.563774,14,0.000000
34,74.646667,62.076097,300.000000,0.000000,0.019371,55874906.422222,0.545587,16,0.000000
35,66.500000,48.767490,332.000000,0.000000,0.027962,34484887.048193,0.603783,15,0.000000
36,58.553191,41.091565,282.000000,0.000000,0.034677,24483491.776068,0.512852,16,0.000000
37,64.061611,44.992374,211.000000,0.000000,0.031646,29352549.223962,0.383730,12,0.000000
38,69.149701,40.450551,167.000000,0.000000,0.042261,23725582.236724,0.303710,14,0.000000
39,63.602740,26.448834,146.000000,0.000000,0.090921,10143341.808970,0.265519,11,0.000000
40,60.642202,28.666870,109.000000,0.000000,0.073793,11915946.469152,0.198230,10,0.000000
41,84.954023,62.107108,261.000000,0.000000,0.022024,55930747.126437,0.474661,11,0.000000
42,76.540816,59.296528,294.000000,0.000000,0.021769,50983134.857004,0.534676,13,0.000000
43,83.044053,52.489041,227.000000,0.000000,0.030142,39948941.023501,0.412828,15,0.000000
44,69.300699,44.034321,286.000000,0.000000,0.035740,28115811.286615,0.520127,16,0.000000
45,77.480198,44.917439,202.000000,0.000000,0.038403,29254856.938045,0.367362,15,0.000000
46,196.030405,206.740486,888.000000,0.000000,0.004586,619753614.410229,1.614939,16,0.000000
47,62.647727,28.199790,88.000000,0.000000,0.078780,11530808.561467,0.160039,17,0.000000
48,136.493873,142.403829,816.000000,0.000000,0.006731,294043331.563431,1.483998,17,0.000000
49,515.903151,428.405574,857.000000,0.000000,0.002811,2661204372.160626,1.558561,14,0.000000
50,481.600212,422.744538,943.000000,0.000000,0.002695,2591337689.352477,1.714963,10,0.000000
51,470.845039,400.581522,897.000000,0.000000,0.002934,2326750557.609970,1.631306,15,0.000000
52,443.121795,389.634861,936.000000,0.000000,0.002919,2201322211.189182,1.702233,12,0.000000
53,423.871316,390.676327,1018.000000,0.000000,0.002777,2213105888.079886,1.851360,13,0.000000
54,375.720419,361.635257,955.000000,0.000000,0.002873,1896310855.603739,1.736787,14,0.000000
55,408.217529,383.945690,947.000000,0.000000,0.002769,2137507244.182429,1.722238,15,0.000000
56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
57,306.307393,300.998516,771.000000,0.000000,0.003381,1313701544.933811,1.402160,17,0.000000
58,132.182336,144.199009,702.000000,0.000000,0.006357,301503636.159609,1.276675,13,0.000000
59,124.481073,119.036128,634.000000,0.000000,0.008785,205459197.092468,1.153008,17,0.000000
60,123.368595,139.865028,605.000000,0.000000,0.006306,283652278.756915,1.100268,16,0.000000
61,120.123033,115.969234,699.000000,0.000000,0.008932,195008517.278925,1.271219,11,0.000000
62,112.519260,112.763467,649.000000,0.000000,0.008849,184376191.269726,1.180287,12,0.000000
63,112.683099,112.788261,568.000000,0.000000,0.008858,184457281.491768,1.032979,13,0.000000
64,97.784200,80.470029,519.000000,0.000000,0.015101,93893669.636659,0.943866,16,0.000000
