#x,y,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,norm_mean
0.500000,0.500000,1591.646136,36.393274,1721.000000,57555.000000,1.201723,19204820.281035,0.000000
0.500000,1.500000,41.026923,30.190760,1040.000000,10249.000000,0.045011,13216488.528107,0.000000
0.500000,2.500000,47.270414,31.077163,943.000000,3333.000000,0.048945,14003956.146141,0.000000
0.500000,3.500000,46.215708,29.854754,904.000000,1293.000000,0.051852,12923942.019613,0.000000
0.500000,4.500000,44.443362,29.497179,821.000000,526.000000,0.051079,12616211.859516,0.000000
0.500000,5.500000,44.627521,29.744803,843.000000,237.000000,0.050441,12828923.015441,0.000000
0.500000,6.500000,48.391720,29.010860,628.000000,85.000000,0.057498,12203634.929409,0.000000
0.500000,7.500000,46.071225,27.633448,702.000000,58.000000,0.060334,11072308.207726,0.000000
0.500000,8.500000,46.414708,33.646540,1659.000000,29.000000,0.040999,16415299.503575,0.000000

1.500000,0.500000,46.414708,33.646540,1659.000000,29.000000,0.040999,16415299.503575,0.000000
1.500000,1.500000,48.360617,35.560340,1686.000000,23.000000,0.038244,18335798.221766,0.000000
1.500000,2.500000,48.686583,40.908067,1841.000000,11.000000,0.029093,24265314.122671,0.000000
1.500000,3.500000,47.348184,36.417324,1459.000000,8.000000,0.035702,19230211.294694,0.000000
1.500000,4.500000,49.767903,36.624939,1159.000000,4.000000,0.037102,19450099.402136,0.000000
1.500000,5.500000,51.796923,33.638589,975.000000,2.000000,0.045775,16407542.529389,0.000000
1.500000,6.500000,47.486683,33.903551,826.000000,4.000000,0.041312,16667036.472044,0.000000
1.500000,7.500000,53.815835,33.035716,581.000000,1.000000,0.049311,15824698.395253,0.000000
1.500000,8.500000,54.503695,45.284772,1624.000000,2.000000,0.026578,29735303.373505,0.000000

2.500000,0.500000,54.503695,45.284772,1624.000000,2.000000,0.026578,29735303.373505,0.000000
2.500000,1.500000,51.933225,43.084322,1842.000000,2.000000,0.027977,26915753.206488,0.000000
2.500000,2.500000,58.999334,51.379510,1501.000000,0.000000,0.022349,38277884.403957,0.000000
2.500000,3.500000,53.237288,34.704988,1003.000000,1.000000,0.044201,17464325.143214,0.000000
2.500000,4.500000,58.443405,41.285107,1069.000000,1.000000,0.034289,24714671.166587,0.000000
2.500000,5.500000,54.439919,46.312319,982.000000,1.000000,0.025382,31100048.218234,0.000000
2.500000,6.500000,52.186047,31.704979,645.000000,0.000000,0.051916,14575482.603209,0.000000
2.500000,7.500000,52.578554,25.957561,401.000000,0.000000,0.078033,9770026.797097,0.000000
2.500000,8.500000,57.866126,44.732028,1479.000000,0.000000,0.028919,29013838.165692,0.000000

3.500000,0.500000,57.866126,44.732028,1479.000000,0.000000,0.028919,29013838.165692,0.000000
3.500000,1.500000,60.330055,45.474280,1627.000000,1.000000,0.029174,29984696.695930,0.000000
3.500000,2.500000,56.337859,40.713505,1252.000000,0.000000,0.033988,24035048.114391,0.000000
3.500000,3.500000,54.774373,40.987511,1077.000000,0.000000,0.032604,24359652.278717,0.000000
3.500000,4.500000,68.151399,43.435879,786.000000,0.000000,0.036122,27356795.496410,0.000000
3.500000,5.500000,60.986894,35.151271,763.000000,0.000000,0.049358,17916372.345487,0.000000
3.500000,6.500000,63.320370,41.500593,540.000000,0.000000,0.036765,24973338.612826,0.000000
3.500000,7.500000,59.310954,32.195331,283.000000,0.000000,0.057220,15029820.574611,0.000000
3.500000,8.500000,63.595451,44.826777,1231.000000,0.000000,0.031648,29136878.757603,0.000000

4.500000,0.500000,63.595451,44.826777,1231.000000,0.000000,0.031648,29136878.757603,0.000000
4.500000,1.500000,69.092775,46.607473,1218.000000,0.000000,0.031807,31497720.433576,0.000000
4.500000,2.500000,68.644622,50.080632,1255.000000,0.000000,0.027370,36367010.969985,0.000000
4.500000,3.500000,62.289040,41.637970,1031.000000,0.000000,0.035928,25138947.681053,0.000000
4.500000,4.500000,63.461126,47.826504,746.000000,1.000000,0.027744,33166930.165530,0.000000
4.500000,5.500000,63.383164,34.128776,689.000000,0.000000,0.054417,16889213.712897,0.000000
4.500000,6.500000,66.794466,36.396603,506.000000,0.000000,0.050422,19208334.101454,0.000000
4.500000,7.500000,57.186364,30.540908,440.000000,1.000000,0.061310,13524832.758264,0.000000
4.500000,8.500000,79.775549,53.020929,1047.000000,0.000000,0.028378,40762674.960705,0.000000

5.500000,0.500000,79.775549,53.020929,1047.000000,0.000000,0.028378,40762674.960705,0.000000
5.500000,1.500000,76.959364,57.754431,1132.000000,1.000000,0.023072,48365827.646431,0.000000
5.500000,2.500000,87.733836,60.972924,928.000000,0.000000,0.023599,53906613.399111,0.000000
5.500000,3.500000,68.718519,44.958289,945.000000,0.000000,0.033998,29308092.408387,0.000000
5.500000,4.500000,70.443456,44.395019,787.000000,0.000000,0.035741,28578306.721841,0.000000
5.500000,5.500000,194.620970,199.651438,3443.000000,0.000000,0.004883,577980100.582753,0.000000
5.500000,6.500000,59.400000,27.728136,315.000000,0.000000,0.077258,11148318.095238,0.000000
5.500000,7.500000,135.602841,146.740121,3097.000000,0.000000,0.006298,312223614.361456,0.000000
5.500000,8.500000,531.653582,439.655978,3490.000000,0.000000,0.002750,2802812001.608405,0.000000

6.500000,0.500000,531.653582,439.655978,3490.000000,0.000000,0.002750,2802812001.608405,0.000000
6.500000,1.500000,487.202403,421.832607,3829.000000,0.000000,0.002738,2580169846.173799,0.000000
6.500000,2.500000,465.869472,401.732943,3731.000000,0.000000,0.002887,2340145686.083213,0.000000
6.500000,3.500000,437.804666,390.020384,3558.000000,0.000000,0.002878,2205680546.098092,0.000000
6.500000,4.500000,424.266418,382.009228,3746.000000,0.000000,0.002907,2116000228.155949,0.000000
6.500000,5.500000,374.887092,360.109450,3773.000000,0.000000,0.002891,1880342828.669593,0.000000
6.500000,6.500000,400.261119,374.635726,3665.000000,0.000000,0.002852,2035102944.089085,0.000000
6.500000,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.500000,8.500000,316.343586,310.117253,3056.000000,0.000000,0.003289,1394504301.995174,0.000000

7.500000,0.500000,316.343586,310.117253,3056.000000,0.000000,0.003289,1394504301.995174,0.000000
7.500000,1.500000,131.279094,136.966581,2913.000000,0.000000,0.006998,272017740.612327,0.000000
7.500000,2.500000,130.194901,124.826886,2314.000000,0.000000,0.008356,225935397.557257,0.000000
7.500000,3.500000,117.351592,106.037984,2355.000000,0.000000,0.010437,163038784.941338,0.000000
7.500000,4.500000,125.143070,124.708287,2684.000000,0.000000,0.008047,225506274.733976,0.000000
7.500000,5.500000,114.083706,104.684054,2461.000000,0.000000,0.010410,158901892.714646,0.000000
7.500000,6.500000,121.316804,121.809327,2178.000000,0.000000,0.008176,215143925.790588,0.000000
7.500000,7.500000,106.357904,108.732312,2252.000000,0.000000,0.008996,171429376.187813,0.000000
7.500000,8.500000,0,0,0,0,0,0,0

8.500000,0.500000,0,0,0,0,0,0,0
8.500000,1.500000,0,0,0,0,0,0,0
8.500000,2.500000,0,0,0,0,0,0,0
8.500000,3.500000,0,0,0,0,0,0,0
8.500000,4.500000,0,0,0,0,0,0,0
8.500000,5.500000,0,0,0,0,0,0,0
8.500000,6.500000,0,0,0,0,0,0,0
8.500000,7.500000,0,0,0,0,0,0,0
8.500000,8.500000,0,0,0,0,0,0,0

