1,1544.384535,2.885211,957.000000
2,1550.129572,2.776588,957.000000
3,1556.944619,2.950314,957.000000
4,1562.638454,2.828225,957.000000
5,1563.634274,2.886570,957.000000
6,1560.646813,2.971235,957.000000
7,1568.690700,2.748315,957.000000
8,1565.353187,2.838867,957.000000
9,1569.357367,2.791198,957.000000
10,1542.687565,2.695943,957.000000
11,1552.902821,2.724547,957.000000
12,1575.712644,2.803188,957.000000
13,1543.734587,2.691483,957.000000
14,1566.027168,2.670183,957.000000
15,1556.593521,2.667361,957.000000
16,1563.884013,2.627347,957.000000
17,1565.588297,2.539096,957.000000
18,1566.289446,2.370320,957.000000
19,1559.664577,2.513772,957.000000
20,1566.086729,2.395529,957.000000
21,1565.996865,2.362408,957.000000
22,1558.469175,2.452121,957.000000
23,1553.261233,2.321291,957.000000
24,1558.400209,2.286602,957.000000
25,1566.985371,2.123608,957.000000
26,1573.019854,2.141939,957.000000
27,1564.029258,2.336208,957.000000
28,1561.617555,2.120218,957.000000
29,1548.457680,1.993075,957.000000
30,1567.417973,1.969148,957.000000
31,1565.541275,2.083828,957.000000
32,1561.877743,2.123830,957.000000
33,1544.776385,1.984303,957.000000
34,1560.310345,1.981320,957.000000
35,1570.161964,2.014030,957.000000
36,1559.153605,1.907588,957.000000
37,1568.346917,2.008556,957.000000
38,1563.981191,2.038722,957.000000
39,1562.374086,2.004717,957.000000
40,1562.158830,2.001530,957.000000
41,1570.127482,1.933170,957.000000
42,1549.425287,1.860301,957.000000
43,1550.629049,1.870218,957.000000
44,1550.943574,1.837424,957.000000
45,1553.629049,1.877467,957.000000
46,1559.081505,1.926996,957.000000
47,1566.754441,1.865177,957.000000
48,1559.799373,1.869147,957.000000
49,1569.015674,2.100596,957.000000
50,1557.812957,2.747378,957.000000
51,1569.094044,2.213650,957.000000
52,1564.190178,2.350079,957.000000
53,1577.227795,2.328852,957.000000
54,1547.127482,2.287682,957.000000
55,1561.229885,2.224924,957.000000
56,1568.295716,1.822681,957.000000
57,1536.993730,1.793394,957.000000
58,1549.959248,1.825001,957.000000
59,1554.003135,1.993980,957.000000
60,1557.851620,1.877361,957.000000
61,1553.691745,1.924398,957.000000
62,1552.517241,1.839701,957.000000
63,1562.071055,1.857845,957.000000
64,1551.994775,1.772003,957.000000
