#x,y,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,norm_mean
0.500000,0.500000,1592.913532,36.713779,1781.000000,61318.000000,1.181773,19544572.664985,0.000000
0.500000,1.500000,45.886239,32.376142,1090.000000,10832.000000,0.043776,15199111.428331,0.000000
0.500000,2.500000,47.552297,28.669468,1023.000000,3600.000000,0.057854,11918106.359212,0.000000
0.500000,3.500000,48.288210,31.806867,916.000000,1385.000000,0.047731,14669313.027974,0.000000
0.500000,4.500000,45.874863,28.659011,911.000000,562.000000,0.055854,11909413.993621,0.000000
0.500000,5.500000,45.606025,27.768244,863.000000,249.000000,0.059146,11180592.938213,0.000000
0.500000,6.500000,49.008345,28.466850,719.000000,114.000000,0.060477,11750242.383855,0.000000
0.500000,7.500000,47.993679,28.301451,791.000000,53.000000,0.059919,11614096.133653,0.000000
0.500000,8.500000,48.003344,36.749915,1794.000000,32.000000,0.035543,19583066.170028,0.000000

1.500000,0.500000,48.003344,36.749915,1794.000000,32.000000,0.035543,19583066.170028,0.000000
1.500000,1.500000,48.626236,36.785615,1921.000000,12.000000,0.035935,19621131.570269,0.000000
1.500000,2.500000,49.506579,40.301332,1976.000000,12.000000,0.030481,23550861.214508,0.000000
1.500000,3.500000,46.876309,33.761673,1528.000000,4.000000,0.041125,16527832.804020,0.000000
1.500000,4.500000,48.670654,32.658581,1254.000000,9.000000,0.045632,15465452.321312,0.000000
1.500000,5.500000,52.464829,35.527712,1052.000000,3.000000,0.041566,18302165.998767,0.000000
1.500000,6.500000,47.674973,27.145619,923.000000,4.000000,0.064698,10684826.795425,0.000000
1.500000,7.500000,54.575949,35.134064,632.000000,2.000000,0.044212,17898835.663355,0.000000
1.500000,8.500000,54.690418,44.999645,1628.000000,0.000000,0.027008,29362036.592433,0.000000

2.500000,0.500000,54.690418,44.999645,1628.000000,0.000000,0.027008,29362036.592433,0.000000
2.500000,1.500000,53.474253,42.660385,1942.000000,2.000000,0.029383,26388672.545663,0.000000
2.500000,2.500000,61.288582,47.812351,1594.000000,1.000000,0.026810,33147302.482333,0.000000
2.500000,3.500000,53.995404,37.217872,1088.000000,1.000000,0.038981,20084965.226856,0.000000
2.500000,4.500000,59.008945,41.930792,1118.000000,0.000000,0.033562,25493774.331879,0.000000
2.500000,5.500000,55.913333,36.040865,1050.000000,1.000000,0.043045,18834686.803175,0.000000
2.500000,6.500000,51.466859,27.026477,694.000000,0.000000,0.070461,10591241.638914,0.000000
2.500000,7.500000,53.391403,26.192348,442.000000,0.000000,0.077826,9947567.118302,0.000000
2.500000,8.500000,57.729036,43.874648,1598.000000,0.000000,0.029989,27912279.258060,0.000000

