#channel,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,rate_per_channel,gain_constant,normalized_rate
1,1592.644383,38.416561,1451.000000,51461.000000,1.079150,21399566.695371,0.728218,16,0.000000
2,44.644105,33.830653,916.000000,9064.000000,0.039007,16595439.610705,0.459716,13,0.000000
3,48.670718,46.428057,905.000000,2997.000000,0.022579,31255685.274564,0.454195,18,0.000000
4,50.505455,65.218460,825.000000,1134.000000,0.011874,61674989.417080,0.414046,15,0.000000
5,47.355932,37.399807,767.000000,483.000000,0.033856,20281810.355115,0.384937,17,0.000000
6,48.869622,48.414671,767.000000,214.000000,0.020849,33987715.712855,0.384937,19,0.000000
7,50.435714,41.756858,560.000000,101.000000,0.028926,25282709.719388,0.281049,10,0.000000
8,48.949287,34.269519,631.000000,36.000000,0.041680,17028799.475589,0.316682,10,0.000000
9,47.320504,36.998602,1429.000000,28.000000,0.034568,19849000.373646,0.717177,11,0.000000
10,48.558199,36.384827,1555.000000,15.000000,0.036679,19195906.432729,0.780413,20,0.000000
11,50.937426,41.901113,1694.000000,4.000000,0.029013,25457697.652943,0.850173,17,0.000000
12,49.438744,40.079416,1306.000000,6.000000,0.030777,23292213.777441,0.655447,16,0.000000
13,48.367730,32.898472,1066.000000,6.000000,0.044689,15693486.701351,0.534997,13,0.000000
14,55.219976,38.449626,841.000000,3.000000,0.037352,21436419.041371,0.422076,14,0.000000
15,50.942602,38.198034,784.000000,1.000000,0.034914,21156802.356928,0.393469,15,0.000000
16,56.354962,31.813147,524.000000,2.000000,0.055683,14675106.236525,0.262982,16,0.000000
17,56.596100,44.719940,1436.000000,2.000000,0.028300,28998159.612356,0.720690,17,0.000000
18,52.725061,45.871897,1644.000000,1.000000,0.025057,30511349.178018,0.825080,18,0.000000
19,59.013720,48.533068,1312.000000,3.000000,0.025054,34154150.471957,0.658458,19,0.000000
20,55.810811,42.704236,925.000000,1.000000,0.030604,26442950.737765,0.464233,20,0.000000
21,59.963001,43.892500,973.000000,1.000000,0.031125,27934997.622340,0.488323,11,0.000000
22,54.935252,38.656430,834.000000,0.000000,0.036763,21667633.455825,0.418562,12,0.000000
23,54.674912,38.215314,566.000000,0.000000,0.037438,21175948.170161,0.284060,13,0.000000
24,58.018817,43.095632,372.000000,0.000000,0.031239,26929885.994768,0.186697,14,0.000000
25,56.757066,58.701266,1309.000000,1.000000,0.016471,49964659.918610,0.656952,15,0.000000
26,61.620998,57.370724,1343.000000,0.000000,0.018722,47725298.789288,0.674016,16,0.000000
27,57.576670,43.984277,1063.000000,1.000000,0.029761,28051941.458571,0.533491,17,0.000000
28,59.240279,41.318681,1003.000000,0.000000,0.034700,24754884.191891,0.503379,12,0.000000
29,69.229730,69.610066,666.000000,0.000000,0.014287,70260639.406298,0.334248,14,0.000000
30,65.616352,39.636207,636.000000,0.000000,0.041766,22779919.267434,0.319191,16,0.000000
31,59.822811,38.902395,491.000000,0.000000,0.039529,21944246.386069,0.246420,11,0.000000
32,57.833333,25.364365,264.000000,0.000000,0.089894,9328589.646465,0.132495,12,0.000000
33,65.993352,47.124443,1053.000000,0.000000,0.029717,32200340.764730,0.528473,14,0.000000
34,71.188771,71.034127,1033.000000,1.000000,0.014108,73164784.851123,0.518435,16,0.000000
35,67.976989,52.950505,1043.000000,0.000000,0.024245,40654461.162349,0.523454,15,0.000000
36,63.298507,63.062053,871.000000,0.000000,0.015917,57663926.092842,0.437132,16,0.000000
37,63.924107,39.309311,672.000000,0.000000,0.041369,22405717.823262,0.337259,12,0.000000
38,65.755162,44.550415,678.000000,0.000000,0.033130,28778722.235275,0.340270,14,0.000000
39,75.841463,86.156334,410.000000,0.000000,0.010217,107632251.412850,0.205768,11,0.000000
40,61.973607,42.214394,341.000000,0.000000,0.034776,25839797.817356,0.171139,10,0.000000
41,81.215819,58.623647,885.000000,0.000000,0.023632,49832613.320566,0.444158,11,0.000000
42,77.164510,59.765629,1082.000000,0.000000,0.021603,51792991.126858,0.543027,13,0.000000
43,87.234813,56.410853,856.000000,0.000000,0.027414,46141673.057554,0.429604,15,0.000000
44,72.703495,55.510148,887.000000,0.000000,0.023594,44679960.290759,0.445162,16,0.000000
45,70.702128,44.844473,658.000000,1.000000,0.035157,29159888.217034,0.330233,15,0.000000
46,207.727046,212.832953,3213.000000,0.000000,0.004586,656819057.729604,1.612519,16,0.000000
47,58.042857,25.251979,280.000000,0.000000,0.091024,9246105.510204,0.140525,17,0.000000
48,133.805959,137.944499,2752.000000,0.000000,0.007032,275915928.612964,1.381156,17,0.000000
49,529.135161,441.644857,3137.000000,0.000000,0.002713,2828227610.146727,1.574377,14,0.000000
50,475.708801,411.068439,3386.000000,0.000000,0.002815,2450170297.911138,1.699343,10,0.000000
51,460.180194,391.623320,3302.000000,0.000000,0.003000,2223847960.895761,1.657186,15,0.000000
52,447.366851,395.278681,3252.000000,0.000000,0.002863,2265555912.523082,1.632092,12,0.000000
53,432.478493,393.847908,3371.000000,1.000000,0.002788,2249184534.341678,1.691815,13,0.000000
54,381.611494,361.257609,3341.000000,0.000000,0.002924,1892352371.122533,1.676759,14,0.000000
55,402.651370,384.855987,3247.000000,0.000000,0.002719,2147654899.474997,1.629583,15,0.000000
56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
57,307.522356,307.067165,2818.000000,0.000000,0.003261,1367208535.424960,1.414279,17,0.000000
58,131.615293,143.450035,2524.000000,0.000000,0.006396,298379732.971634,1.266728,13,0.000000
59,130.547855,128.932511,2121.000000,0.000000,0.007853,241042089.200716,1.064473,17,0.000000
60,120.351541,114.501596,2142.000000,0.000000,0.009180,190103923.998031,1.075013,16,0.000000
61,127.593250,145.591843,2311.000000,0.000000,0.006019,307356278.231535,1.159829,11,0.000000
62,115.264973,117.397137,2204.000000,0.000000,0.008363,199840271.420384,1.106129,12,0.000000
63,119.317317,114.349535,1998.000000,0.000000,0.009125,189599335.286237,1.002743,13,0.000000
64,106.502140,100.760361,2103.000000,0.000000,0.010490,147213430.449538,1.055440,16,0.000000
