#channel,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,rate_per_channel,gain_constant,normalized_rate
43,465.664855,407.948320,4231.000000,0.000000,0.002798,2413116555.678642,1.811201,15,0.000000
44,397.495229,365.144531,4297.000000,0.000000,0.002981,1933292658.965931,1.839455,16,0.000000
45,372.445296,354.829023,4177.000000,0.000000,0.002958,1825602715.675334,1.788085,15,0.000000
46,348.371901,339.006320,3993.000000,0.000000,0.003031,1666416631.491473,1.709319,16,0.000000
47,308.290265,307.588047,3893.000000,0.000000,0.003259,1371850892.374750,1.666511,17,0.000000
48,281.806275,294.968602,3825.000000,0.000000,0.003239,1261593904.840907,1.637401,17,0.000000
49,95.421075,92.220369,2382.000000,0.000000,0.011220,123316648.026745,1.019684,14,0.000000
50,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000
51,71.477485,51.830434,1177.000000,0.000000,0.026607,38952711.957232,0.503849,15,0.000000
52,141.319348,149.058371,3313.000000,0.000000,0.006360,322166769.055834,1.418225,12,0.000000
53,129.825115,142.084897,3488.000000,0.000000,0.006431,292727709.902332,1.493139,13,0.000000
54,123.671112,131.080054,3299.000000,0.000000,0.007198,249138719.392771,1.412232,14,0.000000
55,126.689922,131.516989,3354.000000,0.000000,0.007325,250802416.824988,1.435776,15,0.000000
56,109.650034,112.468614,2966.000000,0.000000,0.008669,183413241.287070,1.269682,16,0.000000
57,166.451030,174.321979,3155.000000,0.000000,0.005477,440628211.464408,1.350589,17,0.000000
58,126.239198,130.775697,3194.000000,0.000000,0.007381,247983100.550735,1.367284,13,0.000000
59,127.429696,129.287009,2667.000000,0.000000,0.007624,242369395.101906,1.141686,17,0.000000
60,117.140981,111.011268,2589.000000,0.000000,0.009505,178690772.637183,1.108296,16,0.000000
61,122.530876,128.388516,3012.000000,0.000000,0.007433,239012358.520268,1.289373,11,0.000000
62,109.958349,116.925339,2713.000000,0.000000,0.008043,198237256.636318,1.161378,12,0.000000
63,118.417289,116.875100,2545.000000,0.000000,0.008669,198066939.555892,1.089461,13,0.000000
64,100.771894,101.269514,2455.000000,0.000000,0.009826,148704961.213866,1.050933,16,0.000000
