#channel,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,rate_per_channel,gain_constant,normalized_rate
38,311.354726,330.516781,857.000000,0.000000,0.002850,1583999464.145050,1.558560,14,0.000000
39,325.645509,330.401692,835.000000,0.000000,0.002983,1582896529.969522,1.518550,11,0.000000
40,315.048122,330.641710,852.000000,0.000000,0.002882,1585197132.501680,1.549467,10,0.000000
41,336.352217,363.535498,812.000000,0.000000,0.002545,1916291844.035891,1.476722,11,0.000000
42,415.792784,405.083519,970.000000,0.000000,0.002534,2379343527.389203,1.764065,13,0.000000
43,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15,0.000000
44,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
45,115.936031,139.615276,766.000000,0.000000,0.005948,282640168.472926,1.393065,15,0.000000
46,123.602067,138.101147,774.000000,0.000000,0.006481,276542940.351475,1.407614,16,0.000000
47,95.256858,123.518145,802.000000,0.000000,0.006244,221222616.789954,1.458536,17,0.000000
48,122.316384,133.232387,708.000000,0.000000,0.006891,257387598.000255,1.287585,17,0.000000
49,98.265141,117.581785,743.000000,0.000000,0.007108,200469403.935158,1.351237,14,0.000000
50,122.047368,125.706207,760.000000,0.000000,0.007724,229129730.623269,1.382154,10,0.000000
51,113.679767,148.433771,687.000000,0.000000,0.005160,319472475.192227,1.249394,15,0.000000
52,83.849246,116.174950,796.000000,0.000000,0.006213,195700976.375305,1.447624,12,0.000000
53,101.645202,131.099090,792.000000,0.000000,0.005914,249211084.438928,1.440350,13,0.000000
54,120.350682,153.542465,807.000000,0.000000,0.005105,341841682.129262,1.467629,14,0.000000
55,102.806173,132.911701,810.000000,0.000000,0.005820,256150044.653639,1.473085,15,0.000000
56,83.804110,102.750115,730.000000,0.000000,0.007938,153084998.566938,1.327595,16,0.000000
57,114.195122,97.325916,656.000000,0.000000,0.012056,137348841.240333,1.193017,17,0.000000
58,100.920341,102.750866,703.000000,0.000000,0.009559,153087236.582094,1.278492,13,0.000000
59,109.401947,99.708510,719.000000,0.000000,0.011004,144155911.182855,1.307590,17,0.000000
60,97.493469,118.637917,689.000000,0.000000,0.006927,204086852.247952,1.253031,16,0.000000
61,109.789400,141.911444,717.000000,0.000000,0.005452,292013441.271842,1.303953,11,0.000000
62,112.808989,125.029704,712.000000,0.000000,0.007216,226670191.468880,1.294860,12,0.000000
63,83.029096,114.467061,653.000000,0.000000,0.006337,189989266.296279,1.187561,13,0.000000
64,102.257058,99.814289,673.000000,0.000000,0.010264,144461938.588609,1.223933,16,0.000000
