#x,y,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,norm_mean
0.500000,0.500000,1561.183709,31.116149,2308.000000,113753.000000,1.612435,14039113.194660,0.000000
0.500000,1.500000,12.531206,30.790128,2852.000000,19969.000000,0.013218,13746463.911526,0.000000
0.500000,2.500000,14.068144,33.535702,3023.000000,6469.000000,0.012509,16307328.219377,0.000000
0.500000,3.500000,17.475581,40.254935,3358.000000,3027.000000,0.010784,23496667.129150,0.000000
0.500000,4.500000,16.868940,33.609895,2991.000000,1467.000000,0.014933,16379563.145640,0.000000
0.500000,5.500000,10.483492,26.468538,2726.000000,657.000000,0.014964,10158460.742199,0.000000
0.500000,6.500000,12.182378,27.104159,2599.000000,351.000000,0.016583,10652213.488852,0.000000
0.500000,7.500000,10.818847,24.692802,2186.000000,161.000000,0.017744,8841149.682913,0.000000
0.500000,8.500000,14.348883,35.093931,3044.000000,96.000000,0.011651,17857968.092134,0.000000

1.500000,0.500000,14.348883,35.093931,3044.000000,96.000000,0.011651,17857968.092134,0.000000
1.500000,1.500000,44.386847,57.414078,3619.000000,64.000000,0.013465,47797456.692868,0.000000
1.500000,2.500000,20.752347,46.729975,3622.000000,32.000000,0.009503,31663513.389385,0.000000
1.500000,3.500000,13.359389,37.737489,3403.000000,21.000000,0.009381,20649711.564542,0.000000
1.500000,4.500000,38.260222,39.565997,3155.000000,11.000000,0.024440,22699287.305745,0.000000
1.500000,5.500000,12.698599,29.331349,3069.000000,21.000000,0.014760,12474756.396127,0.000000
1.500000,6.500000,12.802232,27.967402,2867.000000,9.000000,0.016367,11341545.502534,0.000000
1.500000,7.500000,11.767757,24.363933,2140.000000,6.000000,0.019824,8607217.925255,0.000000
1.500000,8.500000,17.360985,42.152681,3086.000000,8.000000,0.009771,25764304.067414,0.000000

2.500000,0.500000,17.360985,42.152681,3086.000000,8.000000,0.009771,25764304.067414,0.000000
2.500000,1.500000,23.599567,48.261985,3696.000000,3.000000,0.010132,33773678.534083,0.000000
2.500000,2.500000,23.484581,46.269352,3405.000000,4.000000,0.010970,31042367.222691,0.000000
2.500000,3.500000,18.711595,38.139698,3079.000000,4.000000,0.012863,21092230.357499,0.000000
2.500000,4.500000,14.379772,30.590677,3065.000000,2.000000,0.015366,13568947.854361,0.000000
2.500000,5.500000,15.310752,31.824389,2967.000000,2.000000,0.015117,14685479.846731,0.000000
2.500000,6.500000,32.942507,33.636354,2696.000000,0.000000,0.029116,16405362.865513,0.000000
2.500000,7.500000,12.798165,23.861714,1635.000000,0.000000,0.022477,8256030.024630,0.000000
2.500000,8.500000,20.252739,41.418749,2829.000000,1.000000,0.011806,24874935.281107,0.000000

3.500000,0.500000,20.252739,41.418749,2829.000000,1.000000,0.011806,24874935.281107,0.000000
3.500000,1.500000,19.180190,46.576676,3574.000000,1.000000,0.008841,31456107.205982,0.000000
3.500000,2.500000,21.608776,41.735126,3236.000000,0.000000,0.012406,25256400.430027,0.000000
3.500000,3.500000,18.894640,38.406239,3265.000000,2.000000,0.012810,21388067.802020,0.000000
3.500000,4.500000,28.584350,41.753338,2952.000000,0.000000,0.016396,25278447.410480,0.000000
3.500000,5.500000,11.441869,26.850503,2804.000000,0.000000,0.015871,10453768.301072,0.000000
