#channel,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,rate_per_channel,gain_constant,normalized_rate
28,18.894640,38.406239,3265.000000,2.000000,0.012810,21388067.802020,1.131421,12,0.000000
29,28.584350,41.753338,2952.000000,0.000000,0.016396,25278447.410480,1.022957,14,0.000000
30,11.441869,26.850503,2804.000000,0.000000,0.015871,10453768.301072,0.971671,16,0.000000
31,13.632189,27.415504,2069.000000,0.000000,0.018137,10898343.251763,0.716971,11,0.000000
32,9.203008,19.608108,1330.000000,0.000000,0.023936,5574929.532605,0.460885,12,0.000000
33,38.919687,51.266982,2814.000000,0.000000,0.014808,38110400.048509,0.975136,14,0.000000
34,28.138421,49.996283,3446.000000,0.000000,0.011257,36244610.164195,1.194143,16,0.000000
35,24.095223,46.810293,3140.000000,0.000000,0.010996,31772451.535819,1.088105,15,0.000000
36,20.731431,40.073505,2558.000000,0.000000,0.012910,23285343.664401,0.886425,16,0.000000
37,17.091155,38.038969,2589.000000,0.000000,0.011812,20980965.422317,0.897167,12,0.000000
38,13.551305,29.949298,2222.000000,0.000000,0.015108,13005926.593717,0.769990,14,0.000000
39,14.374656,27.512830,2178.000000,0.000000,0.018990,10975859.507697,0.754743,11,0.000000
40,11.639924,21.712773,1047.000000,0.000000,0.024690,6835945.556924,0.362817,10,0.000000
41,18.749129,37.596500,2583.000000,0.000000,0.013264,20495703.436619,0.895088,11,0.000000
42,45.502505,65.357240,3393.000000,0.000000,0.010652,61937747.579001,1.175777,13,0.000000
43,26.377551,46.513571,3038.000000,0.000000,0.012192,31370927.703192,1.052759,15,0.000000
44,26.913515,47.825404,2856.000000,0.000000,0.011767,33165404.058823,0.989691,16,0.000000
45,45.042346,44.411188,2881.000000,0.000000,0.022837,28599127.764389,0.998354,15,0.000000
46,196.962244,247.697718,4688.000000,0.000000,0.003210,889635313.952899,1.624534,16,0.000000
47,33.818182,26.964010,11.000000,0.000000,0.046514,10542338.842975,0.003812,17,0.000000
48,27.818158,57.982167,3855.000000,0.000000,0.008274,48748009.890382,1.335874,17,0.000000
49,430.936146,418.289561,4479.000000,0.000000,0.002463,2537009273.421340,1.552109,14,0.000000
50,499.694283,453.512690,4985.000000,0.000000,0.002430,2982269520.278720,1.727454,10,0.000000
51,463.124208,431.978853,5048.000000,0.000000,0.002482,2705783077.269732,1.749285,15,0.000000
52,397.635823,401.536066,5047.000000,0.000000,0.002466,2337852577.442108,1.748938,12,0.000000
53,350.663212,366.296177,4825.000000,0.000000,0.002614,1945506891.747944,1.672009,13,0.000000
54,367.760486,364.929888,4935.000000,0.000000,0.002762,1931020431.142792,1.710127,14,0.000000
55,273.508525,295.187551,4692.000000,0.000000,0.003139,1263467512.478356,1.625920,15,0.000000
56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
57,220.148304,249.009834,4039.000000,0.000000,0.003550,899085514.336543,1.399636,17,0.000000
58,110.954751,134.581480,4199.000000,0.000000,0.006126,262626532.588561,1.455081,13,0.000000
59,95.995473,126.828168,4197.000000,0.000000,0.005968,233238070.892765,1.454388,17,0.000000
60,85.086649,124.670839,4524.000000,0.000000,0.005474,225370863.105117,1.567703,16,0.000000
61,81.116847,120.034951,4262.000000,0.000000,0.005630,208921646.249518,1.476912,11,0.000000
62,79.424800,109.136572,4129.000000,0.000000,0.006668,172706475.809037,1.430824,12,0.000000
63,56.738331,96.852696,4135.000000,0.000000,0.006049,136016449.446719,1.432903,13,0.000000
64,70.529039,96.206248,4098.000000,0.000000,0.007620,134206811.412276,1.420081,16,0.000000
