#x,y,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,norm_mean
0.500000,0.500000,1602.119330,34.704341,1852.000000,106175.000000,1.330232,17463673.383133,0.000000
0.500000,1.500000,50.206262,46.465519,2012.000000,21826.000000,0.023254,31306144.246338,0.000000
0.500000,2.500000,48.150673,39.389937,2376.000000,11374.000000,0.031034,22497723.816422,0.000000
0.500000,3.500000,31.658516,48.434107,2413.000000,4818.000000,0.013495,34015009.710612,0.000000
0.500000,4.500000,33.035729,42.127035,2463.000000,2406.000000,0.018615,25732962.105681,0.000000
0.500000,5.500000,32.087764,38.030213,2746.000000,1313.000000,0.022186,20971308.116224,0.000000
0.500000,6.500000,30.252227,39.362413,2470.000000,685.000000,0.019525,22466293.797145,0.000000
0.500000,7.500000,36.785842,38.008363,1681.000000,354.000000,0.025464,20947216.824126,0.000000
0.500000,8.500000,32.797662,40.634220,2224.000000,187.000000,0.019864,23941528.159990,0.000000

1.500000,0.500000,32.797662,40.634220,2224.000000,187.000000,0.019864,23941528.159990,0.000000
1.500000,1.500000,58.165574,44.424900,2899.000000,121.000000,0.029472,28616790.480380,0.000000
1.500000,2.500000,43.817101,43.938452,3111.000000,74.000000,0.022696,27993520.279891,0.000000
1.500000,3.500000,29.728510,47.842455,3234.000000,46.000000,0.012988,33189057.432815,0.000000
1.500000,4.500000,52.153471,40.028284,2665.000000,24.000000,0.032550,23232820.849922,0.000000
1.500000,5.500000,24.206804,36.482549,2616.000000,22.000000,0.018187,19299157.722219,0.000000
1.500000,6.500000,51.630585,39.598308,2753.000000,15.000000,0.032927,22736377.049878,0.000000
1.500000,7.500000,36.388839,40.198609,2222.000000,13.000000,0.022519,23430958.634118,0.000000
1.500000,8.500000,24.998734,36.391429,2370.000000,7.000000,0.018876,19202873.189318,0.000000

2.500000,0.500000,24.998734,36.391429,2370.000000,7.000000,0.018876,19202873.189318,0.000000
2.500000,1.500000,36.741153,45.971037,3052.000000,7.000000,0.017385,30643375.820977,0.000000
