#channel,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,rate_per_channel,gain_constant,normalized_rate
1,0.000000,0.000000,0.000000,69672.000000,0.000000,0.000000,0.000000,16,0.000000
2,0.000000,0.000000,0.000000,11527.000000,0.000000,0.000000,0.000000,13,0.000000
3,0.000000,0.000000,0.000000,2279.000000,0.000000,0.000000,0.000000,18,0.000000
4,0.000000,0.000000,0.000000,560.000000,0.000000,0.000000,0.000000,15,0.000000
5,0.000000,0.000000,0.000000,174.000000,0.000000,0.000000,0.000000,17,0.000000
6,0.000000,0.000000,0.000000,74.000000,0.000000,0.000000,0.000000,19,0.000000
7,0.000000,0.000000,0.000000,28.000000,0.000000,0.000000,0.000000,10,0.000000
8,0.000000,0.000000,0.000000,12.000000,0.000000,0.000000,0.000000,10,0.000000
9,0.000000,0.000000,0.000000,12.000000,0.000000,0.000000,0.000000,11,0.000000
10,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,20,0.000000
11,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,17,0.000000
12,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,16,0.000000
13,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,13,0.000000
14,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,14,0.000000
15,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,15,0.000000
16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17,0.000000
18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18,0.000000
19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19,0.000000
20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0.000000
21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11,0.000000
22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12,0.000000
23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13,0.000000
24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14,0.000000
25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15,0.000000
26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17,0.000000
28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12,0.000000
29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14,0.000000
30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11,0.000000
32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12,0.000000
33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14,0.000000
34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
35,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15,0.000000
36,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
37,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12,0.000000
38,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14,0.000000
39,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11,0.000000
40,249.544839,252.393435,4873.000000,0.000000,0.003917,923685470.257363,1.575921,10,0.000000
41,162.990227,180.566439,4400.000000,0.000000,0.004999,472761462.137887,1.422953,11,0.000000
42,408.279884,377.259537,5513.000000,0.000000,0.002869,2063708991.749921,1.782896,13,0.000000
43,465.748801,415.740714,5629.000000,0.000000,0.002695,2506184947.888412,1.820410,15,0.000000
44,411.707941,382.746772,5742.000000,0.000000,0.002810,2124178826.307750,1.856954,16,0.000000
