#channel,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,rate_per_channel,gain_constant,normalized_rate
45,73.598022,48.152666,1112.000000,0.000000,0.031741,33620848.990008,0.344327,15,0.000000
46,200.377129,203.563772,5107.000000,0.000000,0.004836,600854036.989700,1.581365,16,0.000000
47,62.290168,30.161034,417.000000,0.000000,0.068474,13190475.780527,0.129123,17,0.000000
48,132.288909,141.316837,4517.000000,0.000000,0.006624,289571503.570429,1.398673,17,0.000000
49,503.044853,424.238016,5061.000000,0.000000,0.002795,2609679466.679912,1.567121,14,0.000000
50,493.177726,427.902336,5531.000000,0.000000,0.002693,2654955930.806170,1.712655,10,0.000000
51,459.410280,404.948541,5350.000000,0.000000,0.002802,2377758146.598392,1.656609,15,0.000000
52,445.798997,390.873516,5184.000000,0.000000,0.002918,2215340534.344977,1.605207,12,0.000000
53,416.390842,383.140438,5547.000000,0.000000,0.002837,2128550633.224108,1.717609,13,0.000000
54,388.281977,370.775066,5543.000000,0.000000,0.002824,1993375166.680168,1.716370,14,0.000000
55,393.683700,372.553866,5362.000000,0.000000,0.002836,2012547553.254971,1.660324,15,0.000000
56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
57,304.567752,305.682529,4391.000000,0.000000,0.003259,1354906224.802747,1.359658,17,0.000000
58,130.259784,135.850811,4165.000000,0.000000,0.007058,267603919.387798,1.289678,13,0.000000
59,131.669030,130.853473,3526.000000,0.000000,0.007690,248278157.116336,1.091813,17,0.000000
60,122.105036,115.853466,3475.000000,0.000000,0.009097,194619369.956006,1.076021,16,0.000000
61,124.638026,128.804417,3829.000000,0.000000,0.007513,240563377.748855,1.185636,11,0.000000
62,114.205792,118.025922,3591.000000,0.000000,0.008198,201986715.770831,1.111940,12,0.000000
63,122.660383,116.310473,3342.000000,0.000000,0.009067,196157828.920793,1.034839,13,0.000000
64,107.183303,106.063851,3306.000000,0.000000,0.009528,163118337.361098,1.023691,16,0.000000
