#channel,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,rate_per_channel,gain_constant,normalized_rate
28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12,0.000000
29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14,0.000000
30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11,0.000000
32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12,0.000000
33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14,0.000000
34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
35,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15,0.000000
36,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
37,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12,0.000000
38,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14,0.000000
39,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11,0.000000
40,245.044687,255.017637,5035.000000,0.000000,0.003768,942992933.606364,1.593151,10,0.000000
41,162.330579,173.197177,4477.000000,0.000000,0.005412,434960301.493215,1.416591,11,0.000000
42,410.168153,381.667195,5608.000000,0.000000,0.002816,2112212793.021556,1.774457,13,0.000000
43,459.116112,405.649340,5710.000000,0.000000,0.002790,2385995117.207791,1.806732,15,0.000000
44,399.538448,369.834838,5774.000000,0.000000,0.002921,1983278204.881398,1.826982,16,0.000000
45,381.246933,360.443157,5625.000000,0.000000,0.002934,1883829407.357982,1.779836,15,0.000000
46,345.799490,339.883977,5491.000000,0.000000,0.002993,1675056203.871662,1.737437,16,0.000000
47,296.877707,289.946703,5217.000000,0.000000,0.003531,1219001814.581566,1.650739,17,0.000000
48,281.242877,290.338706,5089.000000,0.000000,0.003336,1222300182.582456,1.610238,17,0.000000
49,93.465704,90.726592,3324.000000,0.000000,0.011355,119354058.907540,1.051765,14,0.000000
50,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000
51,74.378894,61.136358,1573.000000,0.000000,0.019900,54195987.030827,0.497721,15,0.000000
52,141.528051,149.897437,4581.000000,0.000000,0.006299,325804002.807168,1.449499,12,0.000000
53,130.638328,145.561455,4905.000000,0.000000,0.006166,307227987.709934,1.552017,13,0.000000
54,122.474170,137.396828,4549.000000,0.000000,0.006488,273729381.428311,1.439373,14,0.000000
55,127.767221,143.346936,4747.000000,0.000000,0.006218,297950990.479235,1.502024,15,0.000000
56,113.695509,121.342341,3941.000000,0.000000,0.007722,213497472.431444,1.246993,16,0.000000
57,171.403626,180.757059,4192.000000,0.000000,0.005246,473760157.070811,1.326413,17,0.000000
58,131.966334,144.960197,4307.000000,0.000000,0.006280,304695149.458317,1.362801,13,0.000000
59,122.253857,122.588065,3695.000000,0.000000,0.008135,217903590.066817,1.169155,17,0.000000
60,119.116195,116.361404,3606.000000,0.000000,0.008797,196329655.450882,1.140994,16,0.000000
61,122.765790,138.630207,4069.000000,0.000000,0.006388,278665845.679720,1.287494,11,0.000000
62,112.949326,119.528479,3710.000000,0.000000,0.007906,207162330.421313,1.173901,12,0.000000
63,117.370413,120.653476,3461.000000,0.000000,0.008063,211080287.890633,1.095113,13,0.000000
64,104.388218,110.086500,3395.000000,0.000000,0.008614,175726043.819270,1.074230,16,0.000000
