#channel,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,rate_per_channel,gain_constant,normalized_rate
1,1592.313222,37.222168,2685.000000,92136.000000,1.149278,20089602.488536,0.766050,16,0.000000
2,42.029709,29.553606,1683.000000,16099.000000,0.048121,12664526.714843,0.480172,13,0.000000
3,47.050682,32.613395,1539.000000,5402.000000,0.044236,15422686.600625,0.439088,18,0.000000
4,46.124073,31.001155,1483.000000,2122.000000,0.047992,13935538.080716,0.423111,15,0.000000
5,44.921523,30.766977,1287.000000,876.000000,0.047455,13725799.976938,0.367190,17,0.000000
6,44.447368,27.626003,1368.000000,353.000000,0.058238,11066342.874731,0.390300,19,0.000000
7,48.283465,27.562355,1016.000000,173.000000,0.063557,11015409.696819,0.289872,10,0.000000
8,48.414234,30.680689,1096.000000,85.000000,0.051433,13648917.974786,0.312697,10,0.000000
9,48.564093,39.465985,2707.000000,50.000000,0.031180,22584677.367124,0.772327,11,0.000000
10,48.802163,38.032118,2866.000000,26.000000,0.033739,20973409.276176,0.817691,20,0.000000
11,49.189225,40.011049,3044.000000,15.000000,0.030726,23212818.526698,0.868475,17,0.000000
12,46.427673,33.217760,2385.000000,15.000000,0.042076,15999584.367707,0.680458,16,0.000000
13,51.799063,38.389253,1921.000000,8.000000,0.035148,21369153.750934,0.548075,13,0.000000
14,53.036492,34.890160,1562.000000,7.000000,0.043568,17651187.157253,0.445650,14,0.000000
15,48.761433,32.285695,1312.000000,6.000000,0.046780,15114308.508642,0.374323,15,0.000000
16,52.723060,29.588081,928.000000,0.000000,0.060224,12694091.039197,0.264765,16,0.000000
17,52.859256,40.443891,2501.000000,3.000000,0.032316,23717770.349517,0.713553,17,0.000000
18,51.778576,43.391528,2922.000000,3.000000,0.027500,27300957.978687,0.833668,18,0.000000
19,57.299358,41.107410,2335.000000,4.000000,0.033909,24502377.884808,0.666192,19,0.000000
20,54.200494,40.859654,1621.000000,2.000000,0.032465,24207914.049522,0.462483,20,0.000000
