#x,y,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,norm_mean
0.500000,0.500000,1571.031949,19.204605,313.000000,13204.000000,4.259653,5347844.624320,0.000000
0.500000,1.500000,39.339806,17.022099,309.000000,3143.000000,0.135771,4201401.765796,0.000000
0.500000,2.500000,7.582237,12.730092,304.000000,1219.000000,0.046788,2349800.849324,0.000000
0.500000,3.500000,8.534626,17.112414,361.000000,617.000000,0.029145,4246103.255448,0.000000
0.500000,4.500000,13.112760,19.333490,337.000000,300.000000,0.035081,5419865.860446,0.000000
0.500000,5.500000,3.826087,11.237365,322.000000,180.000000,0.030299,1831036.451056,0.000000
0.500000,6.500000,8.776596,14.972532,282.000000,98.000000,0.039150,3250562.233922,0.000000
0.500000,7.500000,9.048544,16.974214,206.000000,62.000000,0.031405,4177796.923202,0.000000
0.500000,8.500000,6.484429,13.520390,289.000000,34.000000,0.035473,2650613.879592,0.000000

1.500000,0.500000,6.484429,13.520390,289.000000,34.000000,0.035473,2650613.879592,0.000000
1.500000,1.500000,32.534615,19.850856,520.000000,22.000000,0.082563,5713819.164201,0.000000
1.500000,2.500000,26.075829,22.699749,422.000000,10.000000,0.050605,7471539.846365,0.000000
1.500000,3.500000,8.902439,18.743967,328.000000,7.000000,0.025339,5094376.216973,0.000000
1.500000,4.500000,21.850000,19.186886,220.000000,9.000000,0.059353,5337980.568182,0.000000
1.500000,5.500000,12.964286,15.293812,140.000000,4.000000,0.055426,3391559.775875,0.000000
1.500000,6.500000,15.405882,17.309798,170.000000,5.000000,0.051417,4344621.937309,0.000000
1.500000,7.500000,7.181034,14.839606,232.000000,1.000000,0.032609,3193101.502118,0.000000
1.500000,8.500000,9.907042,22.011321,355.000000,2.000000,0.020448,7025224.487753,0.000000

2.500000,0.500000,9.907042,22.011321,355.000000,2.000000,0.020448,7025224.487753,0.000000
2.500000,1.500000,17.749568,27.768459,579.000000,1.000000,0.023019,11180766.064450,0.000000
2.500000,2.500000,14.495050,17.364883,404.000000,0.000000,0.048070,4372317.762479,0.000000
2.500000,3.500000,5.905882,11.819603,340.000000,0.000000,0.042275,2025693.833503,0.000000
2.500000,4.500000,6.311615,14.852409,353.000000,0.000000,0.028612,3198613.602476,0.000000
2.500000,5.500000,31.941441,28.585910,222.000000,0.000000,0.039089,11848736.314017,0.000000
2.500000,6.500000,30.248826,18.696967,213.000000,1.000000,0.086530,5068860.455377,0.000000
2.500000,7.500000,18.600000,23.484050,235.000000,1.000000,0.033726,7996758.638298,0.000000
2.500000,8.500000,9.565625,21.978143,320.000000,0.000000,0.019803,7004061.862610,0.000000

3.500000,0.500000,9.565625,21.978143,320.000000,0.000000,0.019803,7004061.862610,0.000000
3.500000,1.500000,8.514957,15.768212,468.000000,0.000000,0.034247,3605229.433448,0.000000
3.500000,2.500000,14.231343,19.044277,268.000000,0.000000,0.039239,5258924.962616,0.000000
3.500000,3.500000,10.622378,16.994194,286.000000,0.000000,0.036781,4187638.106417,0.000000
3.500000,4.500000,32.914729,21.967746,258.000000,0.000000,0.068205,6997437.203293,0.000000
3.500000,5.500000,20.943478,17.355148,230.000000,0.000000,0.069533,4367416.720227,0.000000
3.500000,6.500000,27.205556,21.075973,180.000000,0.000000,0.061247,6440851.219136,0.000000
3.500000,7.500000,16.282051,19.339877,195.000000,0.000000,0.043531,5423447.229387,0.000000
3.500000,8.500000,42.500000,22.724935,278.000000,0.000000,0.082297,7488128.597122,0.000000

4.500000,0.500000,42.500000,22.724935,278.000000,0.000000,0.082297,7488128.597122,0.000000
4.500000,1.500000,15.564767,19.272895,386.000000,0.000000,0.041903,5385945.024431,0.000000
4.500000,2.500000,4.972696,12.716930,293.000000,0.000000,0.030749,2344944.556274,0.000000
4.500000,3.500000,24.550000,23.344889,220.000000,0.000000,0.045047,7902266.022727,0.000000
4.500000,4.500000,14.221557,17.107874,167.000000,0.000000,0.048591,4243850.729142,0.000000
4.500000,5.500000,14.541667,21.235608,192.000000,0.000000,0.032247,6538790.287724,0.000000
4.500000,6.500000,7.246753,13.874002,154.000000,0.000000,0.037648,2791075.043863,0.000000
4.500000,7.500000,39.341935,19.121830,155.000000,0.000000,0.107596,5301843.371488,0.000000
4.500000,8.500000,26.012876,26.664257,233.000000,0.000000,0.036587,10309247.538903,0.000000

5.500000,0.500000,26.012876,26.664257,233.000000,0.000000,0.036587,10309247.538903,0.000000
5.500000,1.500000,35.862579,23.431519,473.000000,0.000000,0.065319,7961023.215587,0.000000
5.500000,2.500000,32.713740,27.572772,262.000000,0.000000,0.043030,11023737.376901,0.000000
5.500000,3.500000,37.268482,18.181154,257.000000,0.000000,0.112745,4793038.456298,0.000000
5.500000,4.500000,29.149254,21.017941,134.000000,0.000000,0.065985,6405430.719537,0.000000
5.500000,5.500000,113.146261,132.998449,1217.000000,0.000000,0.006397,256484516.740043,0.000000
5.500000,6.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.500000,7.500000,36.230876,41.906606,719.000000,0.000000,0.020631,25464373.130662,0.000000
5.500000,8.500000,247.541625,247.526658,997.000000,0.000000,0.004040,888406969.606228,0.000000

6.500000,0.500000,247.541625,247.526658,997.000000,0.000000,0.004040,888406969.606228,0.000000
6.500000,1.500000,302.919866,276.515856,1198.000000,0.000000,0.003962,1108684769.995067,0.000000
6.500000,2.500000,261.544709,258.779818,1219.000000,0.000000,0.003906,971021414.492131,0.000000
6.500000,3.500000,219.883450,219.977701,1287.000000,0.000000,0.004544,701657742.232271,0.000000
6.500000,4.500000,182.112187,195.809338,1239.000000,0.000000,0.004750,555948804.169163,0.000000
6.500000,5.500000,209.359455,207.765340,1174.000000,0.000000,0.004850,625913327.509149,0.000000
6.500000,6.500000,188.167826,202.355437,1150.000000,0.000000,0.004595,593741983.863016,0.000000
6.500000,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.500000,8.500000,149.675740,149.135851,845.000000,0.000000,0.006730,322501778.359301,0.000000

7.500000,0.500000,149.675740,149.135851,845.000000,0.000000,0.006730,322501778.359301,0.000000
7.500000,1.500000,64.054907,70.789840,856.000000,0.000000,0.012782,72662420.655598,0.000000
7.500000,2.500000,67.193449,80.607839,977.000000,0.000000,0.010341,94215544.884440,0.000000
7.500000,3.500000,67.034137,84.721614,996.000000,0.000000,0.009339,104077401.777794,0.000000
7.500000,4.500000,72.841691,94.512620,1017.000000,0.000000,0.008155,129523213.508435,0.000000
7.500000,5.500000,52.263374,81.274397,972.000000,0.000000,0.007912,95780150.724634,0.000000
7.500000,6.500000,58.460168,67.239761,954.000000,0.000000,0.012930,65557190.044456,0.000000
7.500000,7.500000,62.884319,60.403268,778.000000,0.000000,0.017235,52904043.748059,0.000000
7.500000,8.500000,0,0,0,0,0,0,0

8.500000,0.500000,0,0,0,0,0,0,0
8.500000,1.500000,0,0,0,0,0,0,0
8.500000,2.500000,0,0,0,0,0,0,0
8.500000,3.500000,0,0,0,0,0,0,0
8.500000,4.500000,0,0,0,0,0,0,0
8.500000,5.500000,0,0,0,0,0,0,0
8.500000,6.500000,0,0,0,0,0,0,0
8.500000,7.500000,0,0,0,0,0,0,0
8.500000,8.500000,0,0,0,0,0,0,0

