#x,y,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,norm_mean
0.500000,0.500000,42.664015,37.421910,1634.000000,78677.000000,0.030466,20305790.629696,0.000000
0.500000,1.500000,41.939841,33.500450,1762.000000,14561.000000,0.037370,16273062.165582,0.000000
0.500000,2.500000,41.204102,32.157058,1999.000000,4619.000000,0.039846,14994107.820043,0.000000
0.500000,3.500000,42.030651,37.105821,2088.000000,1671.000000,0.030527,19964208.599404,0.000000
0.500000,4.500000,38.607863,29.302690,1984.000000,599.000000,0.044964,12450390.776921,0.000000
0.500000,5.500000,42.021059,31.056103,1662.000000,264.000000,0.043569,13984981.836688,0.000000
0.500000,6.500000,37.168403,25.230351,1728.000000,92.000000,0.058389,9230273.683148,0.000000
0.500000,7.500000,43.594005,26.220810,1101.000000,56.000000,0.063407,9969198.043889,0.000000
0.500000,8.500000,49.719812,39.482591,1913.000000,38.000000,0.031895,22603687.076538,0.000000

1.500000,0.500000,49.719812,39.482591,1913.000000,38.000000,0.031895,22603687.076538,0.000000
1.500000,1.500000,47.859589,41.744698,2336.000000,16.000000,0.027464,25267987.673579,0.000000
1.500000,2.500000,44.826328,37.172146,2165.000000,13.000000,0.032441,20035642.558870,0.000000
1.500000,3.500000,46.589691,34.568623,1455.000000,11.000000,0.038988,17327350.967513,0.000000
1.500000,4.500000,44.944518,30.551809,1514.000000,7.000000,0.048151,13534489.050675,0.000000
1.500000,5.500000,40.779491,28.270197,1492.000000,2.000000,0.051025,11588458.820366,0.000000
1.500000,6.500000,46.395261,31.303562,1055.000000,1.000000,0.047346,14208737.968150,0.000000
1.500000,7.500000,45.390269,26.349064,966.000000,5.000000,0.065378,10066960.759509,0.000000
1.500000,8.500000,58.419073,45.000459,1489.000000,5.000000,0.028848,29363098.875524,0.000000

2.500000,0.500000,58.419073,45.000459,1489.000000,5.000000,0.028848,29363098.875524,0.000000
2.500000,1.500000,55.862754,51.904174,2317.000000,3.000000,0.020736,39063628.034816,0.000000
2.500000,2.500000,58.975816,63.582921,1654.000000,0.000000,0.014588,58620423.200361,0.000000
2.500000,3.500000,47.487586,37.574902,1450.000000,0.000000,0.033634,20472162.765517,0.000000
2.500000,4.500000,56.702980,33.953746,1074.000000,2.000000,0.049185,16716424.238129,0.000000
2.500000,5.500000,51.870675,50.648437,1214.000000,0.000000,0.020220,37196330.389348,0.000000
2.500000,6.500000,46.102386,28.853136,1006.000000,0.000000,0.055378,12071299.788249,0.000000
2.500000,7.500000,49.284734,28.975672,583.000000,0.000000,0.058701,12174049.133688,0.000000
2.500000,8.500000,60.604461,44.069779,1345.000000,1.000000,0.031205,28161108.410332,0.000000

3.500000,0.500000,60.604461,44.069779,1345.000000,1.000000,0.031205,28161108.410332,0.000000
3.500000,1.500000,58.004708,48.296284,2124.000000,0.000000,0.024868,33821700.243562,0.000000
3.500000,2.500000,52.289578,35.363175,1257.000000,0.000000,0.041813,18133035.485608,0.000000
3.500000,3.500000,60.043704,35.887038,961.000000,1.000000,0.046622,18674252.220578,0.000000
