#channel,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,rate_per_channel,gain_constant,normalized_rate
22,51.870675,50.648437,1214.000000,0.000000,0.020220,37196330.389348,0.401431,12,0.000000
23,46.102386,28.853136,1006.000000,0.000000,0.055378,12071299.788249,0.332652,13,0.000000
24,49.284734,28.975672,583.000000,0.000000,0.058701,12174049.133688,0.192779,14,0.000000
25,60.604461,44.069779,1345.000000,1.000000,0.031205,28161108.410332,0.444748,15,0.000000
26,58.004708,48.296284,2124.000000,0.000000,0.024868,33821700.243562,0.702338,16,0.000000
27,52.289578,35.363175,1257.000000,0.000000,0.041813,18133035.485608,0.415649,17,0.000000
28,60.043704,35.887038,961.000000,1.000000,0.046622,18674252.220578,0.317772,12,0.000000
29,56.191377,34.675015,951.000000,0.000000,0.046734,17434171.350983,0.314465,14,0.000000
30,49.526699,25.921685,824.000000,1.000000,0.073708,9743039.421128,0.272470,16,0.000000
31,54.935368,28.031198,557.000000,0.000000,0.069915,11393346.969692,0.184182,11,0.000000
32,48.276808,20.602295,401.000000,0.000000,0.113738,6154590.966474,0.132598,12,0.000000
33,62.889423,41.716742,1456.000000,0.000000,0.036137,25234154.778965,0.481452,14,0.000000
34,76.131347,54.568117,1477.000000,0.000000,0.025567,43176351.739995,0.488396,16,0.000000
35,76.714155,44.054838,1095.000000,0.000000,0.039526,28142017.528408,0.362081,15,0.000000
36,65.608577,47.350389,1096.000000,0.000000,0.029263,32509860.995441,0.362412,16,0.000000
37,71.443024,48.054634,939.000000,0.000000,0.030938,33484093.371940,0.310497,12,0.000000
38,61.351962,32.930941,841.000000,0.000000,0.056574,15724479.642462,0.278092,14,0.000000
39,71.322124,31.760480,565.000000,0.000000,0.070705,14626557.371760,0.186827,11,0.000000
40,55.137763,33.621289,617.000000,0.000000,0.048778,16390670.513201,0.204022,10,0.000000
41,84.400810,50.885074,988.000000,0.000000,0.032596,37544716.144339,0.326700,11,0.000000
42,76.895846,56.653892,1661.000000,0.000000,0.023958,46540119.945442,0.549239,13,0.000000
43,69.364130,46.678681,1288.000000,0.000000,0.031834,31594038.999207,0.425900,15,0.000000
44,72.300163,48.484971,1226.000000,0.000000,0.030756,34086490.480854,0.405399,16,0.000000
45,67.425329,36.025820,837.000000,0.000000,0.051951,18818965.894865,0.276769,15,0.000000
46,177.059213,189.747086,5286.000000,0.000000,0.004918,522057370.367334,1.747910,16,0.000000
47,56.022444,26.417179,401.000000,0.000000,0.080277,10119076.237088,0.132598,17,0.000000
48,122.087193,117.021153,4037.000000,0.000000,0.008915,198562279.158924,1.334906,17,0.000000
49,398.163560,397.736649,5686.000000,0.000000,0.002517,2293819405.627598,1.880177,14,0.000000
50,429.686261,399.657632,5750.000000,1.000000,0.002690,2316030232.906406,1.901340,10,0.000000
51,478.970607,412.542615,4661.000000,0.000000,0.002814,2467775429.330859,1.541242,15,0.000000
52,348.721104,345.999439,5762.000000,0.000000,0.002913,1735876370.149220,1.905308,12,0.000000
53,315.778712,323.090985,5590.000000,0.000000,0.003025,1513622880.208861,1.848433,13,0.000000
54,324.625695,323.093298,5394.000000,0.000000,0.003110,1513644551.824310,1.783622,14,0.000000
55,289.145150,291.288018,5546.000000,0.000000,0.003408,1230306285.834948,1.833883,15,0.000000
56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
57,213.838861,239.454517,4915.000000,0.000000,0.003729,831407751.063171,1.625232,17,0.000000
58,127.094631,110.107539,2980.000000,0.000000,0.010483,175793218.474618,0.985390,13,0.000000
59,143.803687,136.541546,3255.000000,0.000000,0.007713,270332108.927350,1.076324,17,0.000000
60,129.597190,126.330361,3416.000000,0.000000,0.008120,231410719.885482,1.129561,16,0.000000
61,120.926249,110.651661,3444.000000,0.000000,0.009877,177534957.135134,1.138820,11,0.000000
62,120.388767,99.679881,2742.000000,0.000000,0.012116,144073139.979390,0.906691,12,0.000000
63,112.865467,106.208005,3501.000000,0.000000,0.010006,163562036.191643,1.157668,13,0.000000
64,116.734570,104.443316,2803.000000,0.000000,0.010701,158171889.597673,0.926862,16,0.000000
