#channel,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,rate_per_channel,gain_constant,normalized_rate
1,1591.501794,36.326112,3065.000000,103402.000000,1.206061,19134002.622034,0.769042,16,0.000000
2,45.054393,29.958761,1912.000000,18406.000000,0.050198,13014146.953397,0.479742,13,0.000000
3,47.092437,29.951854,1785.000000,5991.000000,0.052493,13008146.971730,0.447876,18,0.000000
4,46.203959,28.148491,1667.000000,2320.000000,0.058313,11488894.109840,0.418268,15,0.000000
5,43.633758,26.525368,1570.000000,914.000000,0.062015,10202129.908921,0.393930,17,0.000000
6,45.564587,27.016904,1587.000000,402.000000,0.062425,10583740.316426,0.398196,19,0.000000
7,50.980052,32.982827,1153.000000,178.000000,0.046862,15774070.119128,0.289300,10,0.000000
8,48.966537,45.607457,1285.000000,128.000000,0.023541,30160581.817741,0.322421,10,0.000000
9,47.218699,36.072612,3091.000000,55.000000,0.036288,18867882.985439,0.775566,11,0.000000
10,49.956451,37.964081,3077.000000,27.000000,0.034661,20898435.614061,0.772053,20,0.000000
11,49.507449,41.026739,3356.000000,23.000000,0.029413,24406303.277596,0.842057,17,0.000000
12,48.738204,36.267587,2628.000000,10.000000,0.037054,19072398.905129,0.659394,16,0.000000
13,50.183196,34.039732,2178.000000,12.000000,0.043310,16801198.632645,0.546484,13,0.000000
14,53.574518,40.501259,1711.000000,5.000000,0.032660,23785103.804892,0.429309,14,0.000000
15,49.600000,29.592910,1565.000000,9.000000,0.056638,12698234.632588,0.392676,15,0.000000
16,55.026743,34.170359,1047.000000,7.000000,0.047128,16930394.596286,0.262704,16,0.000000
17,55.495745,45.927151,2820.000000,4.000000,0.026310,30584896.014033,0.707569,17,0.000000
18,52.604881,43.735174,3237.000000,4.000000,0.027502,27735098.492971,0.812199,18,0.000000
19,57.233284,45.970596,2722.000000,4.000000,0.027082,30642787.485066,0.682979,19,0.000000
20,55.682667,38.946186,1875.000000,1.000000,0.036710,21993678.776889,0.470458,20,0.000000
21,57.240460,38.254843,1913.000000,2.000000,0.039114,21219778.950199,0.479993,11,0.000000
22,53.195918,32.446324,1715.000000,1.000000,0.050530,15265077.251145,0.430312,12,0.000000
23,53.716157,34.910100,1145.000000,0.000000,0.044076,17671368.463607,0.287293,13,0.000000
24,54.882265,29.946492,671.000000,1.000000,0.061198,13003489.768813,0.168361,14,0.000000
25,54.639388,40.279477,2615.000000,2.000000,0.033677,23525326.452698,0.656132,15,0.000000
26,60.968933,50.819454,2897.000000,0.000000,0.023607,37447945.273752,0.726889,16,0.000000
27,58.054412,43.468863,2187.000000,2.000000,0.030724,27398360.133214,0.548742,17,0.000000
28,54.829551,38.079583,1983.000000,1.000000,0.037812,21025792.551870,0.497556,12,0.000000
29,68.311142,41.262129,1427.000000,0.000000,0.040123,24687168.091207,0.358050,14,0.000000
30,64.446580,46.934002,1301.000000,1.000000,0.029257,31940608.217176,0.326435,16,0.000000
31,57.371369,30.077063,964.000000,0.000000,0.063420,13117130.935676,0.241878,11,0.000000
32,58.437500,28.681500,544.000000,0.000000,0.071038,11928112.477022,0.136496,12,0.000000
33,66.124883,48.487348,2130.000000,0.000000,0.028126,34089832.078732,0.534440,14,0.000000
34,70.594005,50.482733,2202.000000,0.000000,0.027700,36953342.458058,0.552506,16,0.000000
35,66.160407,46.932906,2263.000000,0.000000,0.030036,31939115.863976,0.567811,15,0.000000
36,61.545404,40.375329,1784.000000,0.000000,0.037754,23637424.704869,0.447625,16,0.000000
37,63.154593,38.580362,1339.000000,0.000000,0.042430,21582443.233137,0.335970,12,0.000000
38,63.568596,34.833253,1261.000000,0.000000,0.052391,17593655.105492,0.316399,14,0.000000
39,65.877872,36.790933,827.000000,0.000000,0.048670,19626804.889104,0.207503,11,0.000000
40,57.200535,26.606006,748.000000,0.000000,0.080805,10264253.792645,0.187681,10,0.000000
41,80.585864,50.545779,1712.000000,0.000000,0.031542,37045699.170472,0.429559,11,0.000000
42,79.899855,59.456457,2067.000000,0.000000,0.022602,51258519.068393,0.518633,13,0.000000
43,87.789196,58.882275,1703.000000,0.000000,0.025320,50273273.727169,0.427301,15,0.000000
44,70.845528,53.271034,1722.000000,0.000000,0.024965,41148144.717336,0.432069,16,0.000000
45,72.884003,47.843338,1319.000000,0.000000,0.031841,33190282.911848,0.330951,15,0.000000
46,200.123266,207.825515,6344.000000,0.000000,0.004633,626275949.130822,1.591779,16,0.000000
47,59.420345,27.841233,521.000000,0.000000,0.076658,11239446.627444,0.130725,17,0.000000
48,135.473213,145.841585,5581.000000,0.000000,0.006369,308411636.096900,1.400334,17,0.000000
49,511.917748,432.075034,6322.000000,0.000000,0.002742,2706988103.735607,1.586259,14,0.000000
50,478.882006,414.273974,6780.000000,0.000000,0.002790,2488532417.001244,1.701176,10,0.000000
51,459.298021,402.213585,6570.000000,0.000000,0.002839,2345748637.576411,1.648485,15,0.000000
52,453.872627,402.976966,6375.000000,0.000000,0.002795,2354661310.794605,1.599557,12,0.000000
53,422.376788,388.277450,6781.000000,0.000000,0.002802,2186010981.189123,1.701427,13,0.000000
