#x,y,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,norm_mean
0.500000,0.500000,1591.501794,36.326112,3065.000000,103402.000000,1.206061,19134002.622034,0.000000
0.500000,1.500000,45.054393,29.958761,1912.000000,18406.000000,0.050198,13014146.953397,0.000000
0.500000,2.500000,47.092437,29.951854,1785.000000,5991.000000,0.052493,13008146.971730,0.000000
0.500000,3.500000,46.203959,28.148491,1667.000000,2320.000000,0.058313,11488894.109840,0.000000
0.500000,4.500000,43.633758,26.525368,1570.000000,914.000000,0.062015,10202129.908921,0.000000
0.500000,5.500000,45.564587,27.016904,1587.000000,402.000000,0.062425,10583740.316426,0.000000
0.500000,6.500000,50.980052,32.982827,1153.000000,178.000000,0.046862,15774070.119128,0.000000
0.500000,7.500000,48.966537,45.607457,1285.000000,128.000000,0.023541,30160581.817741,0.000000
0.500000,8.500000,47.218699,36.072612,3091.000000,55.000000,0.036288,18867882.985439,0.000000

1.500000,0.500000,47.218699,36.072612,3091.000000,55.000000,0.036288,18867882.985439,0.000000
1.500000,1.500000,49.956451,37.964081,3077.000000,27.000000,0.034661,20898435.614061,0.000000
1.500000,2.500000,49.507449,41.026739,3356.000000,23.000000,0.029413,24406303.277596,0.000000
1.500000,3.500000,48.738204,36.267587,2628.000000,10.000000,0.037054,19072398.905129,0.000000
1.500000,4.500000,50.183196,34.039732,2178.000000,12.000000,0.043310,16801198.632645,0.000000
1.500000,5.500000,53.574518,40.501259,1711.000000,5.000000,0.032660,23785103.804892,0.000000
1.500000,6.500000,49.600000,29.592910,1565.000000,9.000000,0.056638,12698234.632588,0.000000
1.500000,7.500000,55.026743,34.170359,1047.000000,7.000000,0.047128,16930394.596286,0.000000
1.500000,8.500000,55.495745,45.927151,2820.000000,4.000000,0.026310,30584896.014033,0.000000

2.500000,0.500000,55.495745,45.927151,2820.000000,4.000000,0.026310,30584896.014033,0.000000
2.500000,1.500000,52.604881,43.735174,3237.000000,4.000000,0.027502,27735098.492971,0.000000
2.500000,2.500000,57.233284,45.970596,2722.000000,4.000000,0.027082,30642787.485066,0.000000
2.500000,3.500000,55.682667,38.946186,1875.000000,1.000000,0.036710,21993678.776889,0.000000
2.500000,4.500000,57.240460,38.254843,1913.000000,2.000000,0.039114,21219778.950199,0.000000
2.500000,5.500000,53.195918,32.446324,1715.000000,1.000000,0.050530,15265077.251145,0.000000
2.500000,6.500000,53.716157,34.910100,1145.000000,0.000000,0.044076,17671368.463607,0.000000
2.500000,7.500000,54.882265,29.946492,671.000000,1.000000,0.061198,13003489.768813,0.000000
2.500000,8.500000,54.639388,40.279477,2615.000000,2.000000,0.033677,23525326.452698,0.000000

3.500000,0.500000,54.639388,40.279477,2615.000000,2.000000,0.033677,23525326.452698,0.000000
3.500000,1.500000,60.968933,50.819454,2897.000000,0.000000,0.023607,37447945.273752,0.000000
3.500000,2.500000,58.054412,43.468863,2187.000000,2.000000,0.030724,27398360.133214,0.000000
3.500000,3.500000,54.829551,38.079583,1983.000000,1.000000,0.037812,21025792.551870,0.000000
