#x,y,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,norm_mean
0.500000,0.500000,1593.100364,30.321507,3019.000000,160256.000000,1.732773,13331209.794910,0.000000
0.500000,1.500000,41.232194,36.764352,3510.000000,23451.000000,0.030506,19598455.142612,0.000000
0.500000,2.500000,42.970278,36.813238,3129.000000,6203.000000,0.031707,19650610.552874,0.000000
0.500000,3.500000,44.907632,40.284974,3551.000000,1954.000000,0.027672,23531747.027919,0.000000
0.500000,4.500000,46.128746,43.037530,3270.000000,716.000000,0.024904,26857320.357480,0.000000
0.500000,5.500000,42.390721,36.094195,3578.000000,267.000000,0.032538,18890467.773372,0.000000
0.500000,6.500000,43.172823,35.483605,3032.000000,149.000000,0.034289,18256750.293266,0.000000
0.500000,7.500000,44.302819,33.485196,2731.000000,79.000000,0.039512,16258246.151668,0.000000
0.500000,8.500000,43.344375,37.815996,3200.000000,37.000000,0.030310,20735718.197461,0.000000

1.500000,0.500000,43.344375,37.815996,3200.000000,37.000000,0.030310,20735718.197461,0.000000
1.500000,1.500000,48.979714,45.483528,3500.000000,21.000000,0.023676,29996893.890245,0.000000
1.500000,2.500000,45.626787,40.270769,3218.000000,20.000000,0.028135,23515155.431681,0.000000
1.500000,3.500000,46.883366,43.960891,3541.000000,14.000000,0.024260,28022119.468786,0.000000
1.500000,4.500000,47.660957,44.072307,3094.000000,8.000000,0.024538,28164339.522217,0.000000
1.500000,5.500000,45.941883,40.451288,3080.000000,4.000000,0.028077,23726446.966763,0.000000
1.500000,6.500000,48.525480,45.831633,3022.000000,4.000000,0.023101,30457809.166706,0.000000
1.500000,7.500000,49.739189,43.255864,2983.000000,5.000000,0.026583,27130511.494513,0.000000
1.500000,8.500000,44.914658,38.511945,3070.000000,0.000000,0.030283,21505963.773833,0.000000

2.500000,0.500000,44.914658,38.511945,3070.000000,0.000000,0.030283,21505963.773833,0.000000
2.500000,1.500000,49.220460,44.992769,3089.000000,0.000000,0.024314,29353064.283177,0.000000
2.500000,2.500000,49.197068,43.383547,3070.000000,0.000000,0.026139,27290916.520334,0.000000
2.500000,3.500000,46.917736,38.292736,2650.000000,0.000000,0.031997,21261837.344535,0.000000
2.500000,4.500000,48.276101,46.300032,3314.000000,0.000000,0.022520,31083547.472792,0.000000
2.500000,5.500000,51.442284,43.159293,2469.000000,3.000000,0.027617,27009506.630210,0.000000
2.500000,6.500000,46.808092,36.638582,2793.000000,1.000000,0.034869,19464592.011587,0.000000
2.500000,7.500000,48.720670,44.053423,2685.000000,1.000000,0.025105,28140209.419182,0.000000
2.500000,8.500000,49.118969,41.902854,2715.000000,0.000000,0.027974,25459813.373896,0.000000

3.500000,0.500000,49.118969,41.902854,2715.000000,0.000000,0.027974,25459813.373896,0.000000
3.500000,1.500000,48.214498,39.195019,2690.000000,0.000000,0.031385,22275618.178922,0.000000
3.500000,2.500000,45.914106,37.195755,3027.000000,0.000000,0.033186,20061100.489276,0.000000
3.500000,3.500000,47.490370,37.316055,2596.000000,0.000000,0.034105,20191075.504257,0.000000
3.500000,4.500000,49.068777,40.667448,2559.000000,1.000000,0.029670,23980698.898569,0.000000
3.500000,5.500000,49.074507,40.323616,2483.000000,0.000000,0.030181,23576913.667307,0.000000
3.500000,6.500000,55.207060,39.703522,1898.000000,1.000000,0.035022,22857360.151860,0.000000
3.500000,7.500000,50.255845,37.177382,2267.000000,0.000000,0.036360,20041287.316203,0.000000
3.500000,8.500000,46.089655,41.353133,2465.000000,0.000000,0.026952,24796183.448276,0.000000

4.500000,0.500000,46.089655,41.353133,2465.000000,0.000000,0.026952,24796183.448276,0.000000
4.500000,1.500000,49.507488,40.620068,2938.000000,0.000000,0.030005,23924853.594724,0.000000
4.500000,2.500000,52.930070,38.591418,2288.000000,1.000000,0.035540,21594814.581398,0.000000
4.500000,3.500000,50.234506,37.977593,2388.000000,0.000000,0.034830,20913315.248072,0.000000
4.500000,4.500000,52.787012,43.116421,2587.000000,0.000000,0.028395,26955873.533915,0.000000
4.500000,5.500000,47.885636,33.861481,2186.000000,0.000000,0.041763,16625698.732850,0.000000
4.500000,6.500000,53.395274,39.046827,2497.000000,0.000000,0.035021,22107493.604901,0.000000
4.500000,7.500000,54.528145,48.682916,2647.000000,0.000000,0.023007,34365381.553188,0.000000
4.500000,8.500000,56.695309,46.946143,2409.000000,0.000000,0.025725,31957135.399096,0.000000

5.500000,0.500000,56.695309,46.946143,2409.000000,0.000000,0.025725,31957135.399096,0.000000
