#x,y,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,norm_mean
0.500000,0.500000,1591.907758,37.144946,3274.000000,111212.000000,1.153768,20006332.184982,0.000000
0.500000,1.500000,45.279943,36.243369,2104.000000,19479.000000,0.034471,19046936.144059,0.000000
0.500000,2.500000,47.702238,31.967902,1921.000000,6549.000000,0.046678,14818227.675916,0.000000
0.500000,3.500000,47.597772,33.505611,1795.000000,2545.000000,0.042399,16278076.362536,0.000000
0.500000,4.500000,45.170333,31.337460,1773.000000,1064.000000,0.045997,14239527.982404,0.000000
0.500000,5.500000,47.756506,33.545058,1614.000000,436.000000,0.042440,16316428.715630,0.000000
0.500000,6.500000,49.744130,30.506774,1235.000000,206.000000,0.053450,13494617.491190,0.000000
0.500000,7.500000,48.506656,29.859409,1277.000000,91.000000,0.054405,12927972.830556,0.000000
0.500000,8.500000,47.188865,34.619832,3251.000000,62.000000,0.039372,17378725.172322,0.000000

1.500000,0.500000,47.188865,34.619832,3251.000000,62.000000,0.039372,17378725.172322,0.000000
1.500000,1.500000,48.423540,35.046411,3237.000000,38.000000,0.039425,17809638.779829,0.000000
1.500000,2.500000,48.881795,38.675131,3587.000000,28.000000,0.032680,21688603.924714,0.000000
1.500000,3.500000,47.068546,35.433313,2874.000000,16.000000,0.037489,18205035.038117,0.000000
1.500000,4.500000,50.429539,33.419018,2363.000000,10.000000,0.045154,16194045.604680,0.000000
1.500000,5.500000,52.703206,36.362145,1934.000000,7.000000,0.039860,19171981.272906,0.000000
1.500000,6.500000,48.655738,29.765866,1708.000000,5.000000,0.054916,12847098.255077,0.000000
1.500000,7.500000,54.742566,35.231206,1177.000000,6.000000,0.044103,17997949.416348,0.000000
1.500000,8.500000,52.351017,39.914502,3148.000000,1.000000,0.032860,23100927.998041,0.000000

2.500000,0.500000,52.351017,39.914502,3148.000000,1.000000,0.032860,23100927.998041,0.000000
2.500000,1.500000,52.792215,42.731538,3494.000000,3.000000,0.028912,26476772.366825,0.000000
2.500000,2.500000,59.122407,44.341746,2892.000000,2.000000,0.030070,28509760.956681,0.000000
2.500000,3.500000,55.466976,38.311420,1938.000000,1.000000,0.037790,21282591.126921,0.000000
2.500000,4.500000,58.710826,41.742659,2106.000000,3.000000,0.033694,25265519.444850,0.000000
2.500000,5.500000,53.738438,34.437723,1946.000000,1.000000,0.045312,17196373.093699,0.000000
2.500000,6.500000,52.087459,28.540931,1212.000000,0.000000,0.063944,11811479.023026,0.000000
2.500000,7.500000,54.384010,27.366032,763.000000,1.000000,0.072619,10859045.912785,0.000000
2.500000,8.500000,55.525962,43.081819,2677.000000,1.000000,0.029916,26912625.312625,0.000000

3.500000,0.500000,55.525962,43.081819,2677.000000,1.000000,0.029916,26912625.312625,0.000000
3.500000,1.500000,59.818895,51.074059,3059.000000,1.000000,0.022932,37824113.495929,0.000000
3.500000,2.500000,57.973638,43.152957,2276.000000,1.000000,0.031132,27001576.478483,0.000000
3.500000,3.500000,55.400732,41.102270,2186.000000,0.000000,0.032793,24496250.641820,0.000000
3.500000,4.500000,64.239786,40.127778,1493.000000,1.000000,0.039895,23348458.990359,0.000000
