#x,y,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,norm_mean
0.500000,0.500000,1591.806385,35.901528,5294.000000,187098.000000,1.234993,18689335.886621,0.000000
0.500000,1.500000,45.204040,29.765441,3416.000000,32691.000000,0.051021,12846731.666169,0.000000
0.500000,2.500000,47.380834,30.211811,3214.000000,10953.000000,0.051910,13234926.247914,0.000000
0.500000,3.500000,47.127347,30.341785,2929.000000,4261.000000,0.051191,13349047.027168,0.000000
0.500000,4.500000,43.743439,26.408463,2896.000000,1681.000000,0.062723,10112400.014678,0.000000
0.500000,5.500000,45.845655,26.421709,2773.000000,723.000000,0.065671,10122547.469162,0.000000
0.500000,6.500000,49.798095,29.046305,2100.000000,343.000000,0.059024,12233473.185488,0.000000
0.500000,7.500000,47.863065,28.303431,2147.000000,163.000000,0.059748,11615720.654398,0.000000
0.500000,8.500000,46.960756,36.219061,5504.000000,110.000000,0.035798,19021395.909740,0.000000

1.500000,0.500000,46.960756,36.219061,5504.000000,110.000000,0.035798,19021395.909740,0.000000
1.500000,1.500000,49.630570,36.470908,5633.000000,59.000000,0.037313,19286843.623314,0.000000
1.500000,2.500000,50.038690,39.228538,5893.000000,39.000000,0.032516,22313733.767344,0.000000
1.500000,3.500000,48.437008,36.704833,4826.000000,17.000000,0.035953,19535049.436533,0.000000
1.500000,4.500000,51.311985,34.770443,3763.000000,15.000000,0.042442,17530263.905749,0.000000
1.500000,5.500000,51.469276,32.403904,3092.000000,14.000000,0.049018,15225187.961536,0.000000
1.500000,6.500000,49.234851,31.590590,2921.000000,8.000000,0.049335,14470498.095284,0.000000
1.500000,7.500000,55.112150,31.159838,1926.000000,5.000000,0.056762,14078564.770334,0.000000
1.500000,8.500000,54.216924,40.427202,5117.000000,9.000000,0.033173,23698200.431612,0.000000

2.500000,0.500000,54.216924,40.427202,5117.000000,9.000000,0.033173,23698200.431612,0.000000
2.500000,1.500000,53.360573,47.923441,5935.000000,2.000000,0.023234,33301514.477465,0.000000
2.500000,2.500000,58.110472,46.075196,4870.000000,3.000000,0.027373,30782394.087423,0.000000
2.500000,3.500000,55.928790,48.761828,3272.000000,3.000000,0.023522,34476880.475583,0.000000
2.500000,4.500000,59.942470,43.088631,3320.000000,1.000000,0.032286,26921136.798293,0.000000
2.500000,5.500000,55.426662,38.024879,3143.000000,3.000000,0.038334,20965426.109605,0.000000
2.500000,6.500000,53.385250,33.312906,2061.000000,4.000000,0.048106,16091370.508562,0.000000
2.500000,7.500000,55.236951,34.891740,1207.000000,0.000000,0.045372,17652785.719728,0.000000
2.500000,8.500000,56.222976,46.311814,4718.000000,2.000000,0.026214,31099369.590203,0.000000

3.500000,0.500000,56.222976,46.311814,4718.000000,2.000000,0.026214,31099369.590203,0.000000
3.500000,1.500000,60.194948,47.147711,5186.000000,1.000000,0.027079,32232146.482977,0.000000
3.500000,2.500000,57.487407,43.530939,4050.000000,1.000000,0.030337,27476668.873525,0.000000
3.500000,3.500000,56.794857,40.781327,3578.000000,1.000000,0.034150,24115191.634425,0.000000
3.500000,4.500000,69.697567,50.865313,2589.000000,2.000000,0.026939,37515561.538320,0.000000
3.500000,5.500000,63.870263,41.618650,2243.000000,1.000000,0.036874,25115624.197459,0.000000
3.500000,6.500000,59.845575,35.154042,1729.000000,1.000000,0.048426,17919197.018774,0.000000
3.500000,7.500000,58.585921,28.938472,966.000000,1.000000,0.069959,12142809.879591,0.000000
3.500000,8.500000,65.706989,46.976707,3935.000000,0.000000,0.029775,31998759.031337,0.000000

4.500000,0.500000,65.706989,46.976707,3935.000000,0.000000,0.029775,31998759.031337,0.000000
4.500000,1.500000,70.667889,50.012892,3818.000000,0.000000,0.028253,36268696.125244,0.000000
4.500000,2.500000,68.194521,48.380584,3979.000000,0.000000,0.029134,33939873.558221,0.000000
4.500000,3.500000,62.066227,44.772533,3337.000000,0.000000,0.030962,29066405.236769,0.000000
4.500000,4.500000,61.852324,36.963243,2431.000000,0.000000,0.045271,19811079.709315,0.000000
4.500000,5.500000,66.435626,39.754369,2268.000000,0.000000,0.042037,22915943.218897,0.000000
4.500000,6.500000,66.401386,37.167660,1587.000000,0.000000,0.048067,20030807.243717,0.000000
4.500000,7.500000,59.911128,28.525115,1339.000000,0.000000,0.073630,11798391.449484,0.000000
4.500000,8.500000,83.836369,54.674589,3239.000000,0.000000,0.028045,43345004.784713,0.000000

5.500000,0.500000,83.836369,54.674589,3239.000000,0.000000,0.028045,43345004.784713,0.000000
5.500000,1.500000,79.119617,60.396999,3762.000000,0.000000,0.021690,52893063.662309,0.000000
5.500000,2.500000,88.227918,59.494551,3238.000000,0.000000,0.024926,51324222.373216,0.000000
5.500000,3.500000,68.841865,43.545618,3282.000000,0.000000,0.036305,27495202.758356,0.000000
5.500000,4.500000,70.688544,43.327907,2514.000000,0.000000,0.037654,27220959.182991,0.000000
5.500000,5.500000,195.947401,205.575773,11293.000000,0.000000,0.004637,612790275.034553,0.000000
5.500000,6.500000,61.762238,29.819192,1001.000000,0.000000,0.069459,12893171.311206,0.000000
5.500000,7.500000,132.789267,138.612673,9951.000000,0.000000,0.006911,278595360.351675,0.000000
5.500000,8.500000,506.799090,430.395971,11204.000000,0.000000,0.002736,2685990028.283232,0.000000

6.500000,0.500000,506.799090,430.395971,11204.000000,0.000000,0.002736,2685990028.283232,0.000000
6.500000,1.500000,483.629465,423.067969,12347.000000,0.000000,0.002702,2595304337.256908,0.000000
6.500000,2.500000,469.919712,410.748426,11683.000000,0.000000,0.002785,2446356905.418846,0.000000
6.500000,3.500000,443.979604,391.291300,11473.000000,0.000000,0.002900,2220078776.413961,0.000000
6.500000,4.500000,420.668516,387.446432,12438.000000,0.000000,0.002802,2176663697.557216,0.000000
6.500000,5.500000,383.141259,362.283587,12155.000000,0.000000,0.002919,1903116258.794877,0.000000
6.500000,6.500000,395.983539,372.789834,11968.000000,0.000000,0.002849,2015097777.363001,0.000000
6.500000,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6.500000,8.500000,309.835354,313.244373,9815.000000,0.000000,0.003158,1422769543.557422,0.000000

7.500000,0.500000,309.835354,313.244373,9815.000000,0.000000,0.003158,1422769543.557422,0.000000
7.500000,1.500000,130.053476,135.286742,9163.000000,0.000000,0.007106,265386288.448486,0.000000
7.500000,2.500000,129.446190,123.658900,7638.000000,0.000000,0.008465,221727092.441727,0.000000
7.500000,3.500000,123.500258,117.863926,7740.000000,0.000000,0.008890,201432623.061047,0.000000
7.500000,4.500000,127.074951,130.813987,8739.000000,1.000000,0.007426,248128337.069389,0.000000
7.500000,5.500000,113.971407,114.492752,8114.000000,0.000000,0.008694,190074558.764437,0.000000
7.500000,6.500000,123.921907,118.163382,7363.000000,0.000000,0.008875,202457480.021487,0.000000
7.500000,7.500000,107.335514,102.925966,7338.000000,0.000000,0.010132,153609439.151559,0.000000
7.500000,8.500000,0,0,0,0,0,0,0

8.500000,0.500000,0,0,0,0,0,0,0
8.500000,1.500000,0,0,0,0,0,0,0
8.500000,2.500000,0,0,0,0,0,0,0
8.500000,3.500000,0,0,0,0,0,0,0
8.500000,4.500000,0,0,0,0,0,0,0
8.500000,5.500000,0,0,0,0,0,0,0
8.500000,6.500000,0,0,0,0,0,0,0
8.500000,7.500000,0,0,0,0,0,0,0
8.500000,8.500000,0,0,0,0,0,0,0

