#channel,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,rate_per_channel,gain_constant,normalized_rate
1,1591.887210,37.441478,7678.000000,265690.000000,1.135550,20327031.516302,0.754909,16,0.000000
2,45.345824,29.854844,5017.000000,46727.000000,0.050875,12924020.216812,0.493277,13,0.000000
3,47.160309,31.568411,4535.000000,15568.000000,0.047323,14450186.682631,0.445886,18,0.000000
4,47.219404,30.919423,4298.000000,5964.000000,0.049392,13862155.531478,0.422584,15,0.000000
5,44.161113,28.578199,3991.000000,2398.000000,0.054072,11842345.118411,0.392399,17,0.000000
6,47.072122,30.102592,3813.000000,1085.000000,0.051946,13139407.793015,0.374898,19,0.000000
7,49.804191,29.663187,2911.000000,500.000000,0.056602,12758617.189492,0.286213,10,0.000000
8,48.557834,29.332201,3121.000000,250.000000,0.056438,12475481.338959,0.306860,10,0.000000
9,47.460487,37.067897,7757.000000,138.000000,0.034541,19923420.848355,0.762676,11,0.000000
10,50.156007,38.450953,7974.000000,90.000000,0.033924,21437898.914638,0.784012,20,0.000000
11,49.672077,39.004570,8441.000000,56.000000,0.032650,22059669.408028,0.829928,17,0.000000
12,48.402077,36.590206,6643.000000,36.000000,0.036152,19413225.687839,0.653147,16,0.000000
13,50.289572,34.689575,5332.000000,27.000000,0.041791,17448816.214040,0.524248,13,0.000000
14,53.565069,35.808745,4403.000000,23.000000,0.041774,18592859.995680,0.432908,14,0.000000
15,48.240657,29.926466,3960.000000,15.000000,0.053864,12986103.532133,0.389351,15,0.000000
16,54.097355,31.898166,2609.000000,14.000000,0.053167,14753648.693139,0.256520,16,0.000000
17,54.293145,42.829193,7498.000000,10.000000,0.029598,26597926.804594,0.737211,17,0.000000
18,52.294181,41.962479,8352.000000,9.000000,0.029698,25532319.786803,0.821177,18,0.000000
19,58.712809,43.068944,6870.000000,8.000000,0.031652,26896542.562637,0.675466,19,0.000000
20,54.936853,37.143009,4640.000000,3.000000,0.039821,20004245.306439,0.456210,20,0.000000
21,57.708628,40.399790,4949.000000,4.000000,0.035358,23666073.894316,0.486591,11,0.000000
22,56.241454,39.301564,4593.000000,3.000000,0.036411,22396887.610000,0.451589,12,0.000000
23,53.480789,31.941049,2941.000000,1.000000,0.052420,14793343.551943,0.289162,13,0.000000
24,53.953463,28.920812,1805.000000,3.000000,0.064506,12127993.527674,0.177469,14,0.000000
25,57.049001,44.740080,6857.000000,5.000000,0.028501,29024283.399012,0.674187,15,0.000000
26,59.867463,46.240763,7530.000000,3.000000,0.027999,31004018.866402,0.740357,16,0.000000
27,57.854324,41.679918,5677.000000,0.000000,0.033303,25189625.089281,0.558169,17,0.000000
28,55.732577,38.863064,4936.000000,0.000000,0.036901,21899896.986123,0.485313,12,0.000000
29,68.554098,42.949647,3660.000000,0.000000,0.037163,26747747.044701,0.359855,14,0.000000
30,63.817018,39.113517,3514.000000,0.000000,0.041714,22183074.406375,0.345500,16,0.000000
31,59.128759,31.948391,2594.000000,0.000000,0.057930,14800145.497973,0.255045,11,0.000000
32,58.106415,27.584081,1325.000000,0.000000,0.076367,11032781.837237,0.130275,12,0.000000
33,65.309693,48.690291,5499.000000,0.000000,0.027548,34375794.163306,0.540667,14,0.000000
34,70.912525,52.301414,5533.000000,1.000000,0.025924,39663848.924526,0.544010,16,0.000000
35,67.101753,48.835907,5592.000000,0.000000,0.028136,34581714.590660,0.549811,15,0.000000
36,62.554026,42.269218,4794.000000,0.000000,0.035011,25906958.564009,0.471351,16,0.000000
37,63.210809,39.049183,3534.000000,0.000000,0.041454,22110161.073214,0.347467,12,0.000000
38,66.167175,42.102277,3278.000000,0.000000,0.037328,25702724.718304,0.322296,14,0.000000
39,65.765455,35.154419,2200.000000,0.000000,0.053215,17919580.968595,0.216306,11,0.000000
40,59.725934,32.462532,1901.000000,0.000000,0.056676,15280331.965429,0.186908,10,0.000000
41,81.465750,56.196075,4657.000000,0.000000,0.025797,45790983.769472,0.457881,11,0.000000
42,78.883621,58.299334,5336.000000,0.000000,0.023209,49282779.153392,0.524641,13,0.000000
43,87.750669,59.658056,4484.000000,0.000000,0.024655,51606713.446899,0.440872,15,0.000000
44,69.038245,46.889530,4445.000000,0.000000,0.031401,31880106.124980,0.437037,16,0.000000
45,72.060012,45.005711,3466.000000,0.000000,0.035576,29369952.973224,0.340781,15,0.000000
46,199.295396,208.398459,16202.000000,0.000000,0.004589,629733808.136616,1.592997,16,0.000000
47,60.719605,28.718442,1316.000000,0.000000,0.073622,11958858.849408,0.129390,17,0.000000
48,132.048684,139.276812,14173.000000,0.000000,0.006807,281271438.292204,1.393504,17,0.000000
49,508.172299,428.799683,15978.000000,0.000000,0.002764,2666102936.322811,1.570974,14,0.000000
50,485.867732,425.604760,17404.000000,0.000000,0.002682,2626521471.558933,1.711179,10,0.000000
51,466.764976,404.490778,16760.000000,0.000000,0.002853,2372385448.806344,1.647861,15,0.000000
52,448.051535,394.023827,16416.000000,0.000000,0.002886,2251194258.699994,1.614038,12,0.000000
53,416.202107,387.233539,17659.000000,0.000000,0.002776,2174272294.998793,1.736251,13,0.000000
54,382.247687,365.811687,17296.000000,0.000000,0.002856,1940363762.266343,1.700561,14,0.000000
55,403.391213,379.899979,17208.000000,0.000000,0.002795,2092697916.033024,1.691908,15,0.000000
56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
57,308.639940,308.021796,13981.000000,0.000000,0.003253,1375722692.091729,1.374626,17,0.000000
58,129.537002,131.388947,13229.000000,0.000000,0.007504,250314304.671083,1.300689,13,0.000000
59,129.630034,124.476405,10901.000000,0.000000,0.008366,224668441.559478,1.071798,17,0.000000
60,124.191410,117.978396,10757.000000,0.000000,0.008923,201824079.097466,1.057639,16,0.000000
61,125.366293,127.827345,12389.000000,0.000000,0.007672,236927537.216517,1.218099,11,0.000000
62,115.404019,119.395389,11544.000000,0.000000,0.008096,206701252.683277,1.135018,12,0.000000
63,121.071380,115.075806,10255.000000,0.000000,0.009143,192015396.331023,1.008282,13,0.000000
64,104.413225,100.060286,10631.000000,0.000000,0.010429,145174883.421807,1.045251,16,0.000000
