#channel,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,rate_per_channel,gain_constant,normalized_rate
43,460.134335,401.841680,4727.000000,0.000000,0.002850,2341412667.783686,1.858575,15,0.000000
44,403.381731,373.100201,4773.000000,0.000000,0.002898,2018454517.528194,1.876661,16,0.000000
45,377.808246,360.750841,4584.000000,0.000000,0.002903,1887046956.042829,1.802349,15,0.000000
46,355.045730,347.334376,4461.000000,0.000000,0.002943,1749296943.226109,1.753988,16,0.000000
47,315.282628,318.189255,4398.000000,0.000000,0.003114,1468043828.000413,1.729217,17,0.000000
48,280.363658,291.642774,4188.000000,0.000000,0.003296,1233304864.770058,1.646649,17,0.000000
49,93.039916,93.356121,2856.000000,0.000000,0.010675,126372797.625668,1.122930,14,0.000000
50,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000
51,74.940711,58.184201,1265.000000,0.000000,0.022136,49088317.805309,0.497376,15,0.000000
52,142.484027,147.265021,3725.000000,0.000000,0.006570,314461302.642728,1.464606,12,0.000000
53,135.974268,153.342122,3925.000000,0.000000,0.005783,340950193.838160,1.543242,13,0.000000
54,116.648301,121.743009,3884.000000,0.000000,0.007870,214909724.998038,1.527122,14,0.000000
55,130.122752,140.817990,3837.000000,0.000000,0.006562,287530741.768097,1.508642,15,0.000000
56,112.122889,117.404027,3198.000000,0.000000,0.008134,199863732.087333,1.257398,16,0.000000
57,172.665616,186.200538,3490.000000,0.000000,0.004980,502724284.877341,1.372208,17,0.000000
58,124.614917,125.200367,3620.000000,0.000000,0.007950,227289411.414334,1.423321,13,0.000000
59,127.831189,131.725877,3187.000000,0.000000,0.007367,251599746.817382,1.253073,17,0.000000
60,116.616885,118.251163,2973.000000,0.000000,0.008340,202758394.944228,1.168932,16,0.000000
61,122.168287,125.902982,3292.000000,0.000000,0.007707,229847634.311206,1.294357,11,0.000000
62,109.198986,104.161367,3156.000000,0.000000,0.010065,157319059.579516,1.240885,12,0.000000
63,117.042996,119.928696,2884.000000,0.000000,0.008138,208551934.706478,1.133939,13,0.000000
64,101.265197,95.292078,2813.000000,0.000000,0.011152,131668413.210389,1.106023,16,0.000000
