#channel,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,rate_per_channel,gain_constant,normalized_rate
27,21.316993,43.142860,612.000000,1.000000,0.011453,26988942.281012,1.112999,17,0.000000
28,15.438003,31.476913,621.000000,0.000000,0.015581,14366542.427247,1.129366,12,0.000000
29,27.103636,41.531271,550.000000,0.000000,0.015714,25010273.795195,1.000244,14,0.000000
30,11.445455,25.196300,550.000000,0.000000,0.018028,9205375.977686,1.000244,16,0.000000
31,17.568182,32.112691,396.000000,0.000000,0.017036,14952760.994501,0.720176,11,0.000000
32,9.783784,23.422103,259.000000,0.000000,0.017834,7954626.283593,0.471024,12,0.000000
33,35.245810,41.922060,537.000000,0.000000,0.020055,25483157.392091,0.976602,14,0.000000
34,29.346041,53.971726,682.000000,0.000000,0.010074,42237735.192490,1.240303,16,0.000000
35,22.169036,45.912952,633.000000,0.000000,0.010517,30565987.970774,1.151190,15,0.000000
36,19.086519,33.085727,497.000000,0.000000,0.017436,15872646.950563,0.903857,16,0.000000
37,17.735460,38.570060,533.000000,0.000000,0.011922,21570917.726315,0.969327,12,0.000000
38,13.296912,30.295119,421.000000,0.000000,0.014488,13308016.525187,0.765641,14,0.000000
39,14.690176,27.157885,397.000000,0.000000,0.019918,10694485.665456,0.721994,11,0.000000
40,9.307692,18.164860,221.000000,0.000000,0.028208,4784451.042866,0.401916,10,0.000000
41,20.000000,42.077438,509.000000,0.000000,0.011296,25672406.679764,0.925680,11,0.000000
42,41.457227,55.958616,678.000000,0.000000,0.013239,45404817.653240,1.233028,13,0.000000
43,26.111486,49.449824,592.000000,0.000000,0.010678,35456634.308837,1.076626,15,0.000000
44,25.001661,39.085836,602.000000,0.000000,0.016366,22151687.527506,1.094813,16,0.000000
45,45.234004,43.603164,547.000000,0.000000,0.023792,27567920.821232,0.994788,15,0.000000
46,199.676471,256.911451,918.000000,0.000000,0.003025,957050656.827408,1.669498,16,0.000000
47,37.800000,28.364767,5.000000,0.000000,0.046982,11666120.000000,0.009093,17,0.000000
48,24.584656,42.042554,756.000000,0.000000,0.013909,25629856.588910,1.374881,17,0.000000
49,407.338337,408.107869,866.000000,0.000000,0.002446,2415004474.535373,1.574930,14,0.000000
50,513.116109,468.807338,956.000000,0.000000,0.002335,3186814637.612516,1.738606,10,0.000000
51,475.156313,439.838989,998.000000,0.000000,0.002456,2805145878.353412,1.814988,15,0.000000
52,366.151186,369.250148,1012.000000,0.000000,0.002685,1977012239.175112,1.840449,12,0.000000
53,369.141111,389.285099,900.000000,0.000000,0.002436,2197371880.577943,1.636763,13,0.000000
54,363.981595,344.194653,978.000000,0.000000,0.003072,1717814410.728008,1.778616,14,0.000000
55,290.286986,313.688168,899.000000,0.000000,0.002950,1426803863.400637,1.634944,15,0.000000
56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
57,203.631117,223.734701,797.000000,0.000000,0.004068,725829639.210086,1.449445,17,0.000000
58,120.163070,142.938676,834.000000,0.000000,0.005881,296256242.718056,1.516734,13,0.000000
59,96.845622,131.252264,868.000000,0.000000,0.005622,249793774.431488,1.578567,17,0.000000
60,86.860065,119.981571,929.000000,0.000000,0.006034,208735873.157389,1.689503,16,0.000000
61,87.732293,134.726908,833.000000,0.000000,0.004833,263194428.043070,1.514915,11,0.000000
62,77.752158,104.563441,811.000000,0.000000,0.007111,158535942.063458,1.474905,12,0.000000
63,64.015644,104.771210,831.000000,0.000000,0.005832,159166592.724333,1.511278,13,0.000000
64,68.354667,94.033857,750.000000,0.000000,0.007730,128214310.524132,1.363969,16,0.000000
