#channel,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,rate_per_channel,gain_constant,normalized_rate
1,1561.148265,30.630573,2536.000000,118498.000000,1.663926,13604363.971999,0.550845,16,0.000000
2,40.140344,33.172444,2672.000000,21540.000000,0.036478,15955960.470736,0.580386,13,0.000000
3,18.188004,29.694941,2851.000000,7087.000000,0.020626,12785947.744193,0.619267,18,0.000000
4,20.161152,30.844253,3264.000000,2464.000000,0.021192,13794835.540807,0.708975,15,0.000000
5,20.001664,27.684402,3005.000000,905.000000,0.026097,11113178.713800,0.652717,17,0.000000
6,44.323668,30.846410,2552.000000,381.000000,0.046583,13796765.059490,0.554321,19,0.000000
7,22.874297,32.565135,2490.000000,158.000000,0.021570,15377075.987232,0.540854,10,0.000000
8,23.506196,26.992427,1614.000000,96.000000,0.032263,10564570.813507,0.350577,10,0.000000
9,43.828883,38.433946,2846.000000,49.000000,0.029671,21418938.888247,0.618181,11,0.000000
10,41.557533,40.375440,3259.000000,28.000000,0.025493,23637553.684319,0.707889,20,0.000000
11,19.731366,32.975812,3220.000000,15.000000,0.018145,15767360.216681,0.699417,17,0.000000
12,23.514877,31.494137,2319.000000,17.000000,0.023707,14382269.961720,0.503711,16,0.000000
13,49.382716,31.817961,2268.000000,10.000000,0.048779,14679548.119842,0.492633,13,0.000000
14,35.518650,29.587545,2252.000000,7.000000,0.040573,12693631.057769,0.489158,14,0.000000
15,28.899879,28.213950,1648.000000,7.000000,0.036305,11542391.227672,0.357963,15,0.000000
16,22.947228,25.089431,1497.000000,2.000000,0.036454,9127453.310929,0.325164,16,0.000000
17,34.321255,43.266169,2263.000000,5.000000,0.018334,27143439.618880,0.491547,17,0.000000
18,15.916479,36.034318,3544.000000,2.000000,0.012258,18827845.007168,0.769793,18,0.000000
19,38.135221,48.908856,2507.000000,2.000000,0.015942,34685104.871174,0.544546,19,0.000000
20,30.009320,35.773859,2146.000000,1.000000,0.023449,18556650.141483,0.466133,20,0.000000
21,49.703818,34.217849,1624.000000,1.000000,0.042451,16977486.931518,0.352750,11,0.000000
22,16.012168,25.087366,1808.000000,0.000000,0.025441,9125951.058213,0.392716,12,0.000000
23,35.022206,30.292678,1396.000000,2.000000,0.038165,13305872.147755,0.303226,13,0.000000
24,30.129291,27.837720,874.000000,0.000000,0.038880,11236610.591902,0.189842,14,0.000000
25,47.171946,43.228270,1989.000000,1.000000,0.025243,27095908.658254,0.432031,15,0.000000
26,25.534944,45.148570,3062.000000,0.000000,0.012527,29556704.145302,0.665098,16,0.000000
27,19.876785,31.894900,1891.000000,0.000000,0.019539,14750627.369095,0.410745,17,0.000000
28,40.545518,37.079886,1439.000000,0.000000,0.029489,19936310.491821,0.312566,12,0.000000
29,37.322559,36.308272,1485.000000,0.000000,0.028311,19115213.503460,0.322557,14,0.000000
30,35.747209,33.742449,1254.000000,0.000000,0.031397,16509016.353816,0.272382,16,0.000000
31,41.001285,30.020023,778.000000,0.000000,0.045496,13067426.068589,0.168990,11,0.000000
32,33.195455,28.886921,660.000000,0.000000,0.039781,12099586.215565,0.143359,12,0.000000
33,40.123463,40.583277,2114.000000,0.000000,0.024362,23881534.238565,0.459183,14,0.000000
34,51.255894,52.090216,2333.000000,0.000000,0.018890,39344163.461720,0.506752,16,0.000000
35,60.854116,55.248152,1652.000000,0.000000,0.019937,44259194.739189,0.358831,15,0.000000
36,36.411104,39.948385,1513.000000,0.000000,0.022816,23140165.780487,0.328639,16,0.000000
37,44.434843,43.027668,1435.000000,0.000000,0.024001,26845013.615802,0.311697,12,0.000000
38,41.573708,36.986750,1316.000000,0.000000,0.030390,19836284.824778,0.285849,14,0.000000
39,40.955224,33.328013,737.000000,1.000000,0.036871,16105968.893659,0.160084,11,0.000000
40,40.325413,24.853631,968.000000,0.000000,0.065283,8956693.362710,0.210260,10,0.000000
41,65.826524,47.300341,1493.000000,0.000000,0.029422,32441172.143367,0.324295,11,0.000000
42,52.985347,57.568986,2525.000000,0.000000,0.015987,48055727.785219,0.548456,13,0.000000
43,43.032335,45.944572,2103.000000,0.000000,0.020386,30608103.475088,0.456793,15,0.000000
44,45.269101,50.330996,1780.000000,0.000000,0.017870,36731532.178189,0.386634,16,0.000000
45,55.467009,42.096703,1167.000000,0.000000,0.031300,25695919.415606,0.253484,15,0.000000
46,136.100972,184.697955,7923.000000,0.000000,0.003990,494643350.965037,1.720958,16,0.000000
47,48.004317,25.153085,695.000000,0.000000,0.075875,9173826.348533,0.150961,17,0.000000
48,91.857022,115.718241,5910.000000,0.000000,0.006860,194165314.832828,1.283713,17,0.000000
49,367.005797,397.741991,8452.000000,0.000000,0.002320,2293881025.195062,1.835862,14,0.000000
50,409.169121,413.449075,8692.000000,0.000000,0.002394,2478631997.490247,1.887992,10,0.000000
51,457.030545,408.517700,6875.000000,1.000000,0.002739,2419857316.798415,1.493321,15,0.000000
52,352.957430,350.750262,8762.000000,0.000000,0.002869,1783873324.727132,1.903197,12,0.000000
53,268.412625,308.425034,8206.000000,0.000000,0.002822,1379327024.887159,1.782428,13,0.000000
54,296.249520,317.789457,8328.000000,0.000000,0.002933,1464357015.336473,1.808928,14,0.000000
55,278.878388,297.262837,8338.000000,0.000000,0.003156,1281295318.414520,1.811100,15,0.000000
56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
57,182.433218,234.352261,7255.000000,0.000000,0.003322,796354241.208772,1.575861,17,0.000000
58,104.805676,120.865891,4369.000000,0.000000,0.007174,211824171.041150,0.948992,13,0.000000
59,121.984799,140.727208,4934.000000,0.000000,0.006160,287160133.151458,1.071716,17,0.000000
60,106.189174,132.915088,5376.000000,0.000000,0.006011,256163097.255214,1.167723,16,0.000000
61,97.135496,127.661516,5240.000000,0.000000,0.005960,236313207.073816,1.138182,11,0.000000
62,99.724742,109.352396,4167.000000,0.000000,0.008340,173390224.993260,0.905116,12,0.000000
63,109.069627,114.374669,5314.000000,0.000000,0.008338,189682692.030298,1.154256,13,0.000000
64,104.102588,112.604964,4211.000000,0.000000,0.008210,183858229.015886,0.914673,16,0.000000
