#x,y,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,norm_mean
0.500000,0.500000,1561.148265,30.630573,2536.000000,118498.000000,1.663926,13604363.971999,0.000000
0.500000,1.500000,40.140344,33.172444,2672.000000,21540.000000,0.036478,15955960.470736,0.000000
0.500000,2.500000,18.188004,29.694941,2851.000000,7087.000000,0.020626,12785947.744193,0.000000
0.500000,3.500000,20.161152,30.844253,3264.000000,2464.000000,0.021192,13794835.540807,0.000000
0.500000,4.500000,20.001664,27.684402,3005.000000,905.000000,0.026097,11113178.713800,0.000000
0.500000,5.500000,44.323668,30.846410,2552.000000,381.000000,0.046583,13796765.059490,0.000000
0.500000,6.500000,22.874297,32.565135,2490.000000,158.000000,0.021570,15377075.987232,0.000000
0.500000,7.500000,23.506196,26.992427,1614.000000,96.000000,0.032263,10564570.813507,0.000000
0.500000,8.500000,43.828883,38.433946,2846.000000,49.000000,0.029671,21418938.888247,0.000000

1.500000,0.500000,43.828883,38.433946,2846.000000,49.000000,0.029671,21418938.888247,0.000000
1.500000,1.500000,41.557533,40.375440,3259.000000,28.000000,0.025493,23637553.684319,0.000000
1.500000,2.500000,19.731366,32.975812,3220.000000,15.000000,0.018145,15767360.216681,0.000000
1.500000,3.500000,23.514877,31.494137,2319.000000,17.000000,0.023707,14382269.961720,0.000000
1.500000,4.500000,49.382716,31.817961,2268.000000,10.000000,0.048779,14679548.119842,0.000000
1.500000,5.500000,35.518650,29.587545,2252.000000,7.000000,0.040573,12693631.057769,0.000000
1.500000,6.500000,28.899879,28.213950,1648.000000,7.000000,0.036305,11542391.227672,0.000000
1.500000,7.500000,22.947228,25.089431,1497.000000,2.000000,0.036454,9127453.310929,0.000000
1.500000,8.500000,34.321255,43.266169,2263.000000,5.000000,0.018334,27143439.618880,0.000000

2.500000,0.500000,34.321255,43.266169,2263.000000,5.000000,0.018334,27143439.618880,0.000000
2.500000,1.500000,15.916479,36.034318,3544.000000,2.000000,0.012258,18827845.007168,0.000000
