#x,y,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,norm_mean
0.500000,0.500000,1562.755937,34.644322,2737.000000,130489.000000,1.302048,17403320.891507,0.000000
0.500000,1.500000,14.609844,38.881728,3332.000000,23104.000000,0.009664,21920937.079431,0.000000
0.500000,2.500000,14.616150,38.219627,3517.000000,7254.000000,0.010006,21180728.317209,0.000000
0.500000,3.500000,18.567043,41.171970,3811.000000,3447.000000,0.010953,24579401.078364,0.000000
0.500000,4.500000,16.755821,33.837645,3350.000000,1585.000000,0.014634,16602299.818200,0.000000
0.500000,5.500000,10.115744,25.621723,2998.000000,785.000000,0.015409,9518853.880141,0.000000
0.500000,6.500000,11.782082,25.563996,2969.000000,350.000000,0.018029,9476009.786524,0.000000
0.500000,7.500000,11.882258,27.331973,2480.000000,195.000000,0.015906,10832032.632109,0.000000
0.500000,8.500000,13.878968,33.467690,3371.000000,126.000000,0.012391,16241250.891561,0.000000

1.500000,0.500000,13.878968,33.467690,3371.000000,126.000000,0.012391,16241250.891561,0.000000
1.500000,1.500000,45.361084,60.979413,4132.000000,73.000000,0.012199,53918087.127642,0.000000
1.500000,2.500000,19.905189,45.358298,4240.000000,39.000000,0.009675,29831939.726625,0.000000
1.500000,3.500000,13.781242,41.415180,3945.000000,42.000000,0.008035,24870648.155789,0.000000
1.500000,4.500000,38.220084,41.908480,3585.000000,18.000000,0.021761,25466650.533761,0.000000
1.500000,5.500000,12.530577,30.616037,3483.000000,21.000000,0.013368,13591454.673026,0.000000
1.500000,6.500000,13.371964,31.029667,3417.000000,13.000000,0.013888,13961183.185227,0.000000
1.500000,7.500000,11.704382,24.493142,2510.000000,7.000000,0.019510,8698752.724663,0.000000
1.500000,8.500000,18.234237,40.589556,3394.000000,7.000000,0.011068,23888924.983693,0.000000

2.500000,0.500000,18.234237,40.589556,3394.000000,7.000000,0.011068,23888924.983693,0.000000
2.500000,1.500000,24.330549,49.463580,4190.000000,4.000000,0.009944,35476363.566505,0.000000
2.500000,2.500000,22.778606,43.454541,3889.000000,3.000000,0.012063,27380308.001598,0.000000
2.500000,3.500000,17.873869,36.303839,3647.000000,1.000000,0.013562,19110546.170810,0.000000
2.500000,4.500000,14.303830,34.150614,3525.000000,1.000000,0.012265,16910834.665071,0.000000
2.500000,5.500000,16.024447,33.790774,3436.000000,2.000000,0.014034,16556337.680337,0.000000
2.500000,6.500000,31.625389,31.341753,3214.000000,4.000000,0.032195,14243429.455362,0.000000
2.500000,7.500000,14.201596,25.812203,1880.000000,2.000000,0.021315,9660912.432793,0.000000
2.500000,8.500000,19.015394,42.043441,3378.000000,2.000000,0.010757,25630938.125539,0.000000

3.500000,0.500000,19.015394,42.043441,3378.000000,2.000000,0.010757,25630938.125539,0.000000
3.500000,1.500000,20.212363,53.835670,4012.000000,1.000000,0.006974,42025051.140377,0.000000
3.500000,2.500000,20.846277,41.914516,3734.000000,1.000000,0.011866,25473986.937074,0.000000
3.500000,3.500000,18.074054,37.747131,3727.000000,2.000000,0.012685,20660265.247106,0.000000
3.500000,4.500000,27.776621,39.268244,3362.000000,1.000000,0.018013,22358926.856373,0.000000
3.500000,5.500000,11.677621,28.179079,3195.000000,1.000000,0.014706,11513877.178083,0.000000
3.500000,6.500000,14.140744,25.575192,2366.000000,1.000000,0.021619,9484311.434338,0.000000
3.500000,7.500000,9.567479,20.460877,1519.000000,0.000000,0.022853,6070388.803534,0.000000
