#channel,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,rate_per_channel,gain_constant,normalized_rate
1,0.000000,0.000000,0.000000,66126.000000,0.000000,0.000000,0.000000,16,0.000000
2,0.000000,0.000000,0.000000,11240.000000,0.000000,0.000000,0.000000,13,0.000000
3,0.000000,0.000000,0.000000,2187.000000,0.000000,0.000000,0.000000,18,0.000000
4,0.000000,0.000000,0.000000,570.000000,0.000000,0.000000,0.000000,15,0.000000
5,0.000000,0.000000,0.000000,163.000000,0.000000,0.000000,0.000000,17,0.000000
6,0.000000,0.000000,0.000000,63.000000,0.000000,0.000000,0.000000,19,0.000000
7,0.000000,0.000000,0.000000,30.000000,0.000000,0.000000,0.000000,10,0.000000
8,0.000000,0.000000,0.000000,15.000000,0.000000,0.000000,0.000000,10,0.000000
9,0.000000,0.000000,0.000000,8.000000,0.000000,0.000000,0.000000,11,0.000000
10,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,20,0.000000
11,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,17,0.000000
12,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,16,0.000000
13,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,13,0.000000
14,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,14,0.000000
15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15,0.000000
16,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,16,0.000000
17,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,17,0.000000
18,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,18,0.000000
19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19,0.000000
20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20,0.000000
21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11,0.000000
22,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,12,0.000000
23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13,0.000000
24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14,0.000000
25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15,0.000000
26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17,0.000000
28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12,0.000000
29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14,0.000000
30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11,0.000000
32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12,0.000000
33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14,0.000000
34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
35,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15,0.000000
36,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
37,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12,0.000000
38,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14,0.000000
39,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11,0.000000
40,252.794424,272.063328,4806.000000,0.000000,0.003415,1073267585.916152,1.664870,10,0.000000
41,160.073614,171.905732,4184.000000,0.000000,0.005417,428497919.034636,1.449400,11,0.000000
42,415.210363,380.898409,5172.000000,0.000000,0.002862,2103712171.752802,1.791658,13,0.000000
43,468.016722,409.019347,5442.000000,0.000000,0.002798,2425803983.358249,1.885190,15,0.000000
44,401.776190,368.614909,5460.000000,0.000000,0.002957,1970215794.930229,1.891425,16,0.000000
45,390.899502,368.708643,5224.000000,0.000000,0.002875,1971217915.459082,1.809672,15,0.000000
46,353.232879,347.016480,5067.000000,0.000000,0.002933,1746096344.865442,1.755284,16,0.000000
47,317.706653,323.254345,4885.000000,0.000000,0.003040,1515153883.355121,1.692237,17,0.000000
48,271.969647,280.242157,4843.000000,0.000000,0.003463,1138767163.287713,1.677687,17,0.000000
49,94.467473,90.203054,3059.000000,0.000000,0.011610,117980567.815206,1.059683,14,0.000000
50,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10,0.000000
51,74.984635,54.938411,1562.000000,0.000000,0.024844,43764319.880287,0.541100,15,0.000000
52,141.794962,155.346824,4248.000000,0.000000,0.005876,349923217.508666,1.471571,12,0.000000
53,135.604776,147.138568,4481.000000,0.000000,0.006264,313921495.723743,1.552285,13,0.000000
54,119.206155,130.856163,4322.000000,0.000000,0.006962,248288362.352195,1.497205,14,0.000000
55,129.389176,140.826320,4250.000000,0.000000,0.006524,287564758.442519,1.472263,15,0.000000
56,110.597136,115.445795,3701.000000,0.000000,0.008298,193252106.938608,1.282082,16,0.000000
57,169.990479,188.450747,3886.000000,0.000000,0.004787,514948420.327275,1.346168,17,0.000000
58,131.409597,143.558162,4043.000000,0.000000,0.006376,298829713.519867,1.400556,13,0.000000
59,125.407172,130.611804,3458.000000,0.000000,0.007351,247361926.888673,1.197903,17,0.000000
60,114.997648,112.219518,3401.000000,0.000000,0.009132,182601693.245263,1.178157,16,0.000000
61,120.034256,127.925814,3795.000000,0.000000,0.007335,237292700.771593,1.314645,11,0.000000
62,111.736675,115.460107,3471.000000,0.000000,0.008382,193300027.703221,1.202406,12,0.000000
63,114.429874,109.574278,3180.000000,0.000000,0.009531,174094575.392538,1.101599,13,0.000000
64,102.438958,99.293339,3301.000000,0.000000,0.010390,142957924.500218,1.143516,16,0.000000
