#channel,mean,dev,hits_per_channel,hits_per_packet,photo_e,gain_pmt,rate_per_channel,gain_constant,normalized_rate
1,1543.564789,26.460614,710.000000,24597.000000,2.204576,10152379.628050,1.291222,16,0.000000
2,30.200599,22.150855,668.000000,5216.000000,0.061551,7114575.204382,1.214840,13,0.000000
3,11.562054,25.840073,701.000000,1660.000000,0.017316,9681785.549077,1.274855,18,0.000000
4,6.836207,20.820616,696.000000,801.000000,0.015770,6285721.971921,1.265762,15,0.000000
5,7.850144,19.082023,694.000000,476.000000,0.021559,5279792.204622,1.262124,17,0.000000
6,9.449612,19.162592,645.000000,311.000000,0.025734,5324471.364925,1.173012,19,0.000000
7,7.233083,18.295024,665.000000,153.000000,0.021610,4853264.822835,1.209384,10,0.000000
8,4.739130,14.448951,644.000000,84.000000,0.022700,3027196.516632,1.171193,10,0.000000
9,14.783459,27.967038,665.000000,48.000000,0.018901,11341250.504687,1.209384,11,0.000000
10,38.856410,32.505146,780.000000,28.000000,0.036775,15320475.397765,1.418526,20,0.000000
11,12.876106,24.274893,678.000000,22.000000,0.021851,8544421.399448,1.233027,17,0.000000
12,6.351988,17.294727,679.000000,13.000000,0.021236,4337059.783969,1.234845,16,0.000000
13,38.685841,28.130702,678.000000,12.000000,0.048887,11474377.904169,1.233027,13,0.000000
14,5.751660,20.761463,753.000000,5.000000,0.013344,6250056.299220,1.369423,14,0.000000
15,7.199706,17.376980,681.000000,4.000000,0.023843,4378411.638711,1.238482,15,0.000000
16,5.164516,13.511319,620.000000,0.000000,0.028290,2647058.425254,1.127546,16,0.000000
17,14.403274,29.698598,672.000000,3.000000,0.016330,12789097.664234,1.222115,17,0.000000
18,10.326898,29.899176,777.000000,0.000000,0.011552,12962430.657151,1.413070,18,0.000000
19,14.276657,33.680878,694.000000,1.000000,0.012585,16448822.078965,1.262124,19,0.000000
20,9.091678,24.482144,709.000000,2.000000,0.015169,8690943.186319,1.289404,20,0.000000
21,10.430962,21.761063,717.000000,2.000000,0.022027,6866385.936719,1.303953,11,0.000000
22,5.335704,18.053722,703.000000,0.000000,0.016370,4726084.492264,1.278492,12,0.000000
23,11.157287,17.990035,693.000000,2.000000,0.034474,4692799.868456,1.260306,13,0.000000
24,7.702128,17.497816,611.000000,0.000000,0.025156,4439516.901917,1.111179,14,0.000000
25,10.389908,24.263388,654.000000,1.000000,0.017649,8536323.770211,1.189380,15,0.000000
26,9.997340,30.478944,752.000000,0.000000,0.010762,13470007.720203,1.367605,16,0.000000
27,5.314286,15.701640,735.000000,0.000000,0.021555,3574851.926142,1.336688,17,0.000000
28,7.020891,17.745127,718.000000,0.000000,0.022296,4565897.992197,1.305771,12,0.000000
29,11.571631,20.281116,705.000000,1.000000,0.028133,5964193.111852,1.282129,14,0.000000
30,5.330838,14.013781,668.000000,0.000000,0.027145,2847597.932868,1.214840,16,0.000000
31,4.394137,14.464597,614.000000,0.000000,0.021002,3033756.051836,1.116635,11,0.000000
32,2.494118,10.185229,595.000000,1.000000,0.024042,1504213.882237,1.082081,12,0.000000
33,15.398883,26.228872,895.000000,0.000000,0.022384,9975328.928433,1.627668,14,0.000000
34,12.052049,26.171733,903.000000,1.000000,0.017595,9931914.529455,1.642217,16,0.000000
35,13.081540,29.644612,883.000000,0.000000,0.014886,12742643.799939,1.605844,15,0.000000
36,7.835784,20.267103,816.000000,0.000000,0.019077,5955954.079473,1.483996,16,0.000000
37,6.722158,17.872628,871.000000,0.000000,0.021044,4631747.093896,1.584021,12,0.000000
38,7.986747,18.431281,830.000000,0.000000,0.023510,4925825.633810,1.509457,14,0.000000
39,6.496464,19.571262,707.000000,0.000000,0.016961,5553997.360412,1.285767,11,0.000000
40,5.840499,12.504896,721.000000,0.000000,0.037350,2267400.168668,1.311227,10,0.000000
41,12.736407,27.021608,846.000000,0.000000,0.017443,10587425.882745,1.538555,11,0.000000
42,23.956933,39.533379,952.000000,0.000000,0.015329,22661877.044756,1.731329,13,0.000000
43,11.217439,30.877871,906.000000,0.000000,0.011765,13824921.927797,1.647673,15,0.000000
44,13.022801,27.227322,921.000000,0.000000,0.017567,10749242.670048,1.674952,16,0.000000
45,11.272933,22.802675,883.000000,1.000000,0.021680,7539448.857472,1.605844,15,0.000000
46,77.309426,125.256298,976.000000,0.000000,0.004928,227492532.265368,1.774976,16,0.000000
47,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17,0.000000
48,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17,0.000000
49,190.738789,311.124984,1784.000000,0.000000,0.001970,1403581960.802876,3.244424,14,0.000000
50,285.921875,356.966524,1408.000000,0.000000,0.002244,1847663939.770091,2.560621,10,0.000000
51,327.613065,361.312699,1194.000000,0.000000,0.002510,1892929561.448597,2.171436,15,0.000000
52,228.647940,297.319534,1335.000000,0.000000,0.002587,1281784129.936641,2.427862,12,0.000000
53,163.061538,255.027778,1495.000000,0.000000,0.002507,943067929.939562,2.718842,13,0.000000
54,245.318143,291.182428,1163.000000,0.000000,0.002893,1229414495.064140,2.115059,14,0.000000
55,208.979167,271.203727,1248.000000,0.000000,0.002841,1066496190.794855,2.269642,15,0.000000
56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16,0.000000
57,156.062368,197.674625,946.000000,0.000000,0.003994,566591230.011438,1.720418,17,0.000000
58,64.423341,92.256418,874.000000,0.000000,0.007569,123413075.525901,1.589477,13,0.000000
59,80.541037,115.263989,926.000000,0.000000,0.006062,192643915.237173,1.684045,17,0.000000
60,56.566304,115.453839,920.000000,0.000000,0.004244,193279040.247554,1.673133,16,0.000000
61,55.199569,79.543326,927.000000,0.000000,0.008724,91743540.551232,1.685864,11,0.000000
62,56.932494,82.457480,874.000000,0.000000,0.008373,98588922.676466,1.589477,12,0.000000
63,51.583164,85.035973,986.000000,0.000000,0.007133,104851190.981672,1.793162,13,0.000000
64,61.356336,83.889715,797.000000,0.000000,0.008719,102043522.594316,1.449443,16,0.000000
